epoch,loss,acc,tss3,f1b,PrecTf,RecTf,TP,FN,TN,FP,auc_roc,auc_pr,val_loss,val_acc,val_tss3,val_f1b,val_PrecTf,val_RecTf,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,hss,val_hss,tss,val_tss,far,val_far,recall,val_recall,precision,val_precision,f1,val_f1,acc2,val_acc2,num_train_inst
0,0.2134220153093338,0.7608357667922974,0.14134199917316437,0.6300482153892517,0.6921637654304504,0.9570841789245605,7.812422275543213,0.3503105640411377,4.355279445648193,3.474534273147583,0.8015359044075012,0.7701625823974609,0.523463249206543,0.7654706239700317,0.49814316630363464,0.6923181414604187,0.8381502628326416,0.6311208009719849,4.793388366699219,2.8016529083251953,7.371901035308838,0.9256198406219482,0.8388155698776245,0.828363299369812,0.517538409868552,0.5250569941567468,0.5133272042989208,0.5195669964025429,0.3078362407225359,0.1618497136333918,0.9570841566267682,0.6311207790880387,0.6921637592774641,0.8381502863666082,0.8033467393317627,0.7200496547733651,0.7608357853937593,0.7654706199325374,13125
1,0.19058646261692047,0.7943918108940125,0.18745233118534088,0.6379116177558899,0.7325747013092041,0.9404961466789246,7.677018642425537,0.48571428656578064,5.027328968048096,2.8024845123291016,0.8364675045013428,0.8073670864105225,0.5587760806083679,0.7597503662109375,0.4818126857280731,0.6951882839202881,0.8178024888038635,0.6398258805274963,4.859504222869873,2.73553729057312,7.214876174926758,1.0826445817947388,0.8387552499771118,0.8232088685035706,0.5861078815255023,0.5140837238385481,0.5825713079978345,0.5093478129814708,0.267425322645911,0.182197487371043,0.9404961192787915,0.6398258935476123,0.732574677354089,0.817802512628957,0.8236156443828194,0.7179487188519033,0.7943917926060456,0.7597503909400545,26250
2,0.1757085621356964,0.8070529699325562,0.20629054307937622,0.6563801169395447,0.743883490562439,0.9485618472099304,7.742856979370117,0.41987577080726624,5.163975238800049,2.6658384799957275,0.8532838821411133,0.8265719413757324,0.6551883220672607,0.7415496706962585,0.4528437852859497,0.6447380185127258,0.8349206447601318,0.5723612904548645,4.347107410430908,3.247933864593506,7.438016414642334,0.8595041036605835,0.8165228962898254,0.793493390083313,0.6116670688478544,0.4751000538043709,0.6080890777166168,0.4687756064626485,0.25611648360765327,0.1650793613724337,0.9485618623495738,0.5723612621732506,0.7438835163923467,0.8349206386275663,0.8338461524882965,0.6791478384926769,0.8070529757853429,0.7415496619318703,39375
3,0.16129033267498016,0.8140438199043274,0.2059636414051056,0.6544039249420166,0.7518389225006104,0.9488662481307983,7.745341777801514,0.417391300201416,5.273292064666748,2.5565216541290283,0.8667677640914917,0.8426569700241089,0.708055317401886,0.7311492562294006,0.41806256771087646,0.6043551564216614,0.8602150678634644,0.5223068594932556,3.966942071914673,3.628099203109741,7.652892589569092,0.64462810754776,0.7987483739852905,0.7717587947845459,0.6258418344452259,0.45213583972046595,0.6223550598751122,0.4446176047112451,0.24816108959521926,0.13978495012796352,0.9488662319087452,0.5223068484116857,0.7518389104047807,0.8602150498720365,0.8389397270213537,0.6499661411695911,0.8140438172783246,0.7311492433915097,52500
4,0.16698996722698212,0.8190150856971741,0.24035288393497467,0.6654103994369507,0.7571861743927002,0.9500836730003357,7.755279541015625,0.40745341777801514,5.342857360839844,2.4869565963745117,0.8664956092834473,0.8415385484695435,0.5838982462882996,0.7587103247642517,0.47822391986846924,0.6817072033882141,0.8282828330993652,0.6245919466018677,4.743801593780518,2.8512396812438965,7.31404972076416,0.9834710955619812,0.8356020450592041,0.8170382976531982,0.6359012372786104,0.5113895824383321,0.632457176440786,0.5060660471246656,0.24281383118044597,0.17171717655282195,0.9500837011531696,0.6245919438752844,0.757186168819554,0.8282828234471781,0.8427375781493338,0.7121588046143824,0.8190150681218061,0.7587103479751135,65625
5,0.1585846245288849,0.823753297328949,0.23090830445289612,0.6702225804328918,0.7603485584259033,0.95601886510849,7.803726673126221,0.35900622606277466,5.3701863288879395,2.459627389907837,0.8699347972869873,0.8452070951461792,0.6074799299240112,0.7618304491043091,0.4825771749019623,0.6827138662338257,0.8188105225563049,0.6441784501075745,4.892561912536621,2.702479362487793,7.214876174926758,1.0826445817947388,0.8318634033203125,0.8107946515083313,0.6454138196268928,0.5183803534555369,0.6418827376302525,0.5137003689474056,0.2396514214360759,0.18118948404910135,0.9560188688645633,0.6441784495135471,0.7603485785639241,0.8188105159508986,0.8470302662877179,0.721071861869017,0.8237532968763802,0.7618304753681865,78750
6,0.14251026511192322,0.8291906118392944,0.24638664722442627,0.6758820414543152,0.7696102857589722,0.949627161026001,7.751552581787109,0.41118013858795166,5.509316921234131,2.3204967975616455,0.8818374276161194,0.8599833250045776,0.641402542591095,0.7477899193763733,0.4520283043384552,0.6413266062736511,0.8616666793823242,0.5625680088996887,4.2727274894714355,3.3223140239715576,7.611570358276367,0.6859503984451294,0.8180817365646362,0.7957197427749634,0.6565251087418188,0.4870553339556455,0.6532603515745277,0.4798987031096722,0.2303897360073989,0.13833332471880683,0.949627146609664,0.5625680230856984,0.7696102639926011,0.8616666752811931,0.8501941552572229,0.6807110072905886,0.8291906203593162,0.7477899186878441,91875
7,0.14734876155853271,0.8270933628082275,0.23688344657421112,0.6676669716835022,0.7667935490608215,0.950235903263092,7.756521701812744,0.40621116757392883,5.4708075523376465,2.35900616645813,0.8789646625518799,0.8556836843490601,0.6941244006156921,0.7436297535896301,0.4501572251319885,0.6343953013420105,0.8622449040412903,0.5516866445541382,4.190082550048828,3.404958724975586,7.628098964691162,0.6694214940071106,0.8108820915222168,0.7842565774917603,0.6522682437216655,0.4783016975644874,0.6489507916475983,0.47100931329213447,0.23320643244506953,0.13775510585816578,0.9502358861825095,0.5516866068690798,0.7667935675549304,0.8622448941418343,0.8487155110806,0.6728599788592243,0.8270933701030834,0.7436297377824745,105000
8,0.14207693934440613,0.8295789957046509,0.23878958821296692,0.6728760004043579,0.7684288024902344,0.9534317255020142,7.782608509063721,0.38012421131134033,5.484472274780273,2.345341682434082,0.8820042610168457,0.860238790512085,0.6736535429954529,0.7519500851631165,0.4782058596611023,0.6621253490447998,0.8530351519584656,0.581066370010376,4.4132232666015625,3.1818182468414307,7.537189960479736,0.7603305578231812,0.81703120470047,0.7908685207366943,0.657255927401288,0.4961286979574816,0.6538918468557564,0.4894329132577222,0.23157121017468532,0.1469648492364383,0.9534317459197813,0.5810663784773646,0.7684287898253147,0.8530351507635617,0.8509915727653741,0.6912621396205261,0.8295789939719447,0.7519500759669813,118125
9,0.13370323181152344,0.8376572728157043,0.2453637719154358,0.676773190498352,0.777874231338501,0.9544970393180847,7.791304111480713,0.37142857909202576,5.604969024658203,2.2248446941375732,0.8892953395843506,0.8684159517288208,0.7524113059043884,0.7238689661026001,0.4290558099746704,0.6027365922927856,0.8911290168762207,0.480957567691803,3.652892589569092,3.9421486854553223,7.8512396812438965,0.44628098607063293,0.7980906963348389,0.771199643611908,0.6735982181940757,0.4356611702847184,0.6703466309657653,0.4271727093595581,0.2221257628370704,0.10887096577777522,0.954497030201541,0.4809575691946914,0.7778742371629296,0.8911290342222248,0.8571819023203605,0.6247349884052518,0.8376572931682293,0.7238689591113149,131250
10,0.139570415019989,0.8350163102149963,0.23902146518230438,0.6644046902656555,0.7773481607437134,0.9484096765518188,7.741614818572998,0.42111802101135254,5.612422466278076,2.2173912525177,0.8858932852745056,0.8642171621322632,0.6634370684623718,0.752470076084137,0.47249463200569153,0.6619755625724792,0.8786324858665466,0.5593035817146301,4.247933864593506,3.347107410430908,7.7107439041137695,0.586776852607727,0.8156545162200928,0.789857029914856,0.6683379380130734,0.49622061846109566,0.665211209000534,0.4885864619192446,0.22265186271493598,0.12136752060884554,0.9484096773363471,0.5593035917477421,0.777348137285064,0.8786324793911544,0.8544008780539943,0.6835106391906182,0.8350163143876252,0.7524701017255384,144375
11,0.1411542445421219,0.8364921808242798,0.2522648870944977,0.6706051826477051,0.7775982022285461,0.9519098997116089,7.770186424255371,0.3925465941429138,5.607453346252441,2.222360134124756,0.8870086073875427,0.8652251958847046,1.0777074098587036,0.6890275478363037,0.36751610040664673,0.7154293060302734,0.6179279685020447,0.9151251316070557,6.950413227081299,0.64462810754776,4.0,4.297520637512207,0.7473412156105042,0.7198923826217651,0.6712759365889064,0.38927156919573797,0.6680768190626045,0.39719684957357604,0.22240177928027774,0.382072004445193,0.9519099064911055,0.9151251350524423,0.7775982207197223,0.6179279955548069,0.8559699002590808,0.7377192989531783,0.8364921603655873,0.6890275618416172,157500
