,epoch,loss,TP,FN,TN,FP,auc_roc,auc_pr,val_loss,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,hss,val_hss,tss,val_tss,far,val_far,recall,val_recall,precision,val_precision,f1,val_f1,acc,val_acc,num_train_inst,mcc,val_mcc
0,0,0.1959268599748611,8.160049438476562,0.0421836227178573,0.3287841081619262,7.452853679656982,0.7076796293258667,0.7370002865791321,0.5586646199226379,6.97599983215332,0.6079999804496765,4.76800012588501,3.5280001163482666,0.7791704535484314,0.7840686440467834,0.0380370736707879,0.4865275624396871,0.0371083300357248,0.4945660345757805,0.4773522017824407,0.3358720614665979,0.994857056315867,0.919831224225598,0.5226477982175592,0.664127938533402,0.6852826183341044,0.7713401066218629,0.5310874710403768,0.7395465943000221,13113,0.12318648687623773,0.5220364551275619
1,1,0.1555959433317184,8.018610000610352,0.1836228221654892,3.1240694522857666,4.657568454742432,0.7888502478599548,0.798051118850708,0.580126166343689,6.696000099182129,0.8880000114440918,5.303999900817871,2.992000102996826,0.810295820236206,0.803394079208374,0.3847514436779453,0.5161113481808816,0.3790798922823271,0.5222556426497125,0.3674268606384028,0.30883567718381,0.9776130687663964,0.882911392604032,0.6325731393615972,0.69116432281619,0.7681245372352945,0.7753589599251947,0.6971202183285379,0.7556675008514305,26226,0.4677088442679875,0.5348526325220448
2,2,0.1256057322025299,7.821340084075928,0.3808932900428772,5.306451797485352,2.4751861095428467,0.8717973828315735,0.8710829019546509,0.6115748286247253,6.815999984741211,0.7680000066757202,5.664000034332275,2.631999969482422,0.8248617649078369,0.8119730353355408,0.6398973895551796,0.5754040641353314,0.6354818966224958,0.5814728492830072,0.2403904057542078,0.2785774748343233,0.9535622466870132,0.8987341762203466,0.7596095942457921,0.7214225251656767,0.8456069776393647,0.8003757640318458,0.8213149149321245,0.7858942079862041,39339,0.6634445008519102,0.5916570097108115
3,3,0.1044115275144577,7.735732078552246,0.466501235961914,6.066997528076172,1.7146401405334473,0.9122322797775269,0.91022926568985,0.5335273146629333,6.552000045776367,1.031999945640564,6.375999927520752,1.919999957084656,0.8599712252616882,0.8484051823616028,0.7257653459488173,0.62932515653368,0.7227807138812881,0.6324872225704701,0.1814362546557278,0.226628890042052,0.9431250955594712,0.8639240576465568,0.8185637453442722,0.7733711099579479,0.8764408249907477,0.8161435037507938,0.8635411047299949,0.8141057981251922,52452,0.7348703985568191,0.6332742514292128
4,4,0.0878596901893615,7.732009887695312,0.4702233374118805,6.539702415466309,1.2419354915618896,0.9365919232368468,0.9343270063400269,0.6387779116630554,6.823999881744385,0.7599999904632568,5.71999979019165,2.575999975204468,0.8400546908378601,0.8279166221618652,0.7850692489530793,0.5832844527283297,0.7830730923369509,0.589277933630854,0.1383934756759894,0.2740425547241031,0.9426713037161004,0.8997890291047662,0.8616065243240105,0.7259574452758969,0.9003178257276203,0.8035798387384098,0.8928820925281677,0.7899244306172342,65565,0.7887791957312995,0.5988972012926017
5,5,0.0744885429739952,7.746898174285889,0.4553349912166595,6.771712303161621,1.0099256038665771,0.95328688621521,0.9519311785697936,0.597510039806366,6.552000045776367,1.031999945640564,6.271999835968018,2.0239999294281006,0.853430986404419,0.8388210535049438,0.8161947066520455,0.6164907024628512,0.8147032949874284,0.6199510602182645,0.1153301276184472,0.236007455139929,0.944486460939475,0.8639240576465568,0.8846698723815528,0.763992544860071,0.9136001134997401,0.8108910964492045,0.9083288029267592,0.8075566799831002,78678,0.8181770324831862,0.6213240625089996
6,6,0.062032762914896,7.828783988952637,0.3734491169452667,6.976426601409912,0.8052108883857727,0.9667932391166688,0.9657803773880004,1.0513674020767212,6.888000011444092,0.6959999799728394,5.352000236511231,2.944000005722046,0.8054412007331848,0.7822117209434509,0.8522063888262249,0.5464078592427911,0.8509940594863878,0.553358043530984,0.0932605242214359,0.2994304313041072,0.9544698239950368,0.9082278506381164,0.906739475778564,0.7005695686958928,0.9299926321676909,0.7909967854902965,0.9262594126826454,0.770780860696613,91791,0.8534580690159573,0.5691974329629024
7,7,0.0551595613360405,7.834987640380859,0.3672456443309784,7.110421657562256,0.6712158918380737,0.9734348058700562,0.9724096655845642,0.8501893877983093,6.76800012588501,0.8159999847412109,5.624000072479248,2.671999931335449,0.8287290334701538,0.8066188097000122,0.869840928751997,0.5643950200650519,0.8689697592377499,0.5703221437642338,0.078908985576904,0.2830508384681303,0.9552261400543814,0.8924050668725751,0.921091014423096,0.7169491615318697,0.9378480735482824,0.7951127889046627,0.935030660160691,0.7803526517040292,104904,0.8704729230527415,0.5801961427548912
8,8,0.0453326702117919,7.901985168457031,0.3002481460571289,7.265508651733398,0.5161290168762207,0.9816039204597472,0.9807527661323548,0.7799777388572693,6.624000072479248,0.959999978542328,6.144000053405762,2.1519999504089355,0.8513133525848389,0.8282471299171448,0.8977063413693191,0.6099020366189953,0.89706781313263,0.6140156097925553,0.0613117148939918,0.2452142143113523,0.9633943421816802,0.8734177251999076,0.9386882851060082,0.7547857856886477,0.950880860767752,0.8097799563024362,0.948924940410536,0.8040302318510698,118017,0.8980349559011763,0.6168266971246961
9,9,0.0398674607276916,7.944168567657471,0.2580645084381103,7.364764213562012,0.4168734550476074,0.9855353236198424,0.9847991466522216,0.8079063296318054,6.656000137329102,0.9279999732971193,6.28000020980835,2.0160000324249268,0.8522380590438843,0.8246300220489502,0.9154448603203572,0.6307454723789633,0.9149658569434896,0.6346284604131913,0.0498590311967759,0.2324723239116482,0.9685372866091544,0.8776371361075187,0.950140968803224,0.7675276760883518,0.959250935611485,0.8188976405668971,0.9577738099696972,0.8146095755475268,131130,0.9156260916955147,0.6367017660563848
10,10,0.0342076458036899,7.95781660079956,0.2444168776273727,7.411910533905029,0.3697270452976227,0.9892539381980896,0.9886466264724731,0.6987614631652832,6.23199987411499,1.3519999980926514,6.783999919891357,1.5119999647140503,0.8697003126144409,0.8479239344596863,0.9230695364781448,0.6388950421809036,0.922688424463426,0.6394734476107078,0.0443980915633988,0.1952479333913154,0.9702011801699836,0.8217299550535073,0.9556019084366012,0.8047520666086845,0.9628462066791068,0.8131523997391177,0.9615772724447844,0.8196473547439477,144243,0.9231832766002738,0.639025086916379
11,11,0.030612165108323,8.004962921142578,0.197270467877388,7.454094409942627,0.3275434374809265,0.9908303022384644,0.9900715351104736,0.8835617303848267,6.552000045776367,1.031999945640564,6.400000095367432,1.8960000276565552,0.8559266328811646,0.8278614282608032,0.9342583465478952,0.6322890852762859,0.9338573387380308,0.6353801811349635,0.0393091134148303,0.2244318195047195,0.9759491764594912,0.8639240576465568,0.9606908865851695,0.7755681804952804,0.9682599234479569,0.817365271865439,0.9671660327091643,0.8156171314737926,157356,0.9343827702006987,0.6360443436513452
12,12,0.0251948181539773,8.039702415466309,0.1625310182571411,7.547146320343018,0.2344913184642791,0.9932506680488586,0.9927202463150024,0.9824907779693604,6.639999866485596,0.944000005722046,6.383999824523926,1.9119999408721924,0.8497274518013,0.8176454305648804,0.9502759188486268,0.6415410614683148,0.9500506119484696,0.6450549070425495,0.0283400807383423,0.2235734312373564,0.980184541250814,0.8755274233084533,0.9716599192616576,0.7764265687626435,0.9759036147411351,0.8230044618672702,0.9751610648684644,0.8201511327600257,170469,0.9503145142684809,0.6463289974009329
13,13,0.0219733826816082,8.04838752746582,0.1538461595773697,7.575682163238525,0.2059553414583206,0.9950620532035828,0.9946380853652954,0.8547656536102295,6.480000019073486,1.1039999723434448,6.527999877929688,1.7680000066757202,0.8616873621940613,0.8337337374687195,0.9549404985339808,0.6389151670316787,0.9547765442522492,0.6413156253613796,0.0249511493196749,0.2143549952905248,0.9812433825409784,0.8544303832287871,0.975048850680325,0.7856450047094751,0.9781363092249449,0.8185952516482348,0.977489714680532,0.8191435767354331,183582,0.9549608331286812,0.6411532508474402
