epoch,loss,acc,tss3,f1b,PrecTf,RecTf,TP,FN,TN,FP,auc_roc,auc_pr,val_loss,val_acc,val_tss3,val_f1b,val_PrecTf,val_RecTf,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,hss,val_hss,tss,val_tss,far,val_far,recall,val_recall,precision,val_precision,f1,val_f1,acc2,val_acc2,num_train_inst
0,0.2464347630739212,0.5170199871063232,-0.07776127010583878,0.6080120801925659,0.5157878398895264,0.9974431991577148,8.207921028137207,0.021039603278040886,0.0631188154220581,7.705445766448975,0.6783011555671692,0.6985536813735962,0.7258697152137756,0.47483476996421814,-0.0008130083442665637,0.6219951510429382,0.475076287984848,0.9989304542541504,7.593495845794678,0.008130080997943878,0.0,8.390243530273438,0.6294429898262024,0.6387726068496704,0.005726586186494496,-0.0010168253975098354,0.0055681253512582796,-0.0010695186893225905,0.48421216364285724,0.5249236948167367,0.9974432247010978,0.9989304813106774,0.5157878363571428,0.47507630518326327,0.6799610396549611,0.6439158985486343,0.5170199598554152,0.47483478189846445,13129
1,0.21663571894168854,0.5252978205680847,-0.046524424105882645,0.6123012900352478,0.5201255679130554,0.9969920516014099,8.204208374023438,0.024752475321292877,0.19925741851329803,7.56930685043335,0.7000560164451599,0.7259539365768433,0.6502082347869873,0.5078800320625305,0.05837847292423248,0.6311861872673035,0.4911906123161316,0.9839572310447693,7.479674816131592,0.12195122241973877,0.642276406288147,7.74796724319458,0.6412237882614136,0.6626753807067871,0.02327350724149937,0.05778330339861463,0.02264122386708145,0.06050760685697876,0.47987444413767466,0.5088093884141003,0.9969920290332571,0.9839572189158914,0.5201255558623253,0.4911906115858997,0.6836135029400785,0.655270662560312,0.5252978651634255,0.5078800278429608,26258
2,0.19296135008335114,0.533575713634491,-0.019084619358181953,0.6149320602416992,0.5245953798294067,0.9944352507591248,8.183168411254883,0.04579208046197891,0.35272276401519775,7.415841579437256,0.70969158411026,0.7403134107589722,0.6347610950469971,0.5231316685676575,0.07077281922101974,0.6366586089134216,0.49918609857559204,0.9839572310447693,7.479674816131592,0.12195122241973877,0.8861788511276245,7.504065036773682,0.6559180617332458,0.6808185577392578,0.04092522676536317,0.08566758855276323,0.039839107691142406,0.08957737286701684,0.47540463041322856,0.5008138896190647,0.9944352533338722,0.9839572189158914,0.5245953695867714,0.49918611038093536,0.6868539993614737,0.6623470128470168,0.5335757414487388,0.5231316728896728,39387
3,0.18104135990142822,0.5379854440689087,-0.003434655023738742,0.6165359616279602,0.5271212458610535,0.9894720911979675,8.142326354980469,0.08663365989923477,0.4641089141368866,7.304455280303955,0.7165290117263794,0.7513327598571777,0.5972464084625244,0.6217589974403381,0.23556970059871674,0.6787853240966797,0.560025155544281,0.9529411792755127,7.243902206420898,0.35772356390953064,2.6991870403289795,5.691056728363037,0.7072782516479492,0.7225282788276672,0.050527268257916695,0.2658798412015749,0.049214017592613235,0.2746466139616748,0.4728787816627575,0.4399748586026802,0.9894721010015138,0.952941176701207,0.5271212183372426,0.5600251413973197,0.6878201726723119,0.7054631829426732,0.5379854505300913,0.6217590271410932,52516
4,0.16833588480949402,0.5493578910827637,0.03073159232735634,0.6203909516334534,0.5334687232971191,0.9876673221588135,8.127474784851074,0.10148514807224274,0.6608911156654358,7.107673168182373,0.7234935760498047,0.7592092752456665,0.6006969809532166,0.6187086701393127,0.23225586116313934,0.6828516721725464,0.5571340322494507,0.9647058844566345,7.333333492279053,0.26829269528388977,2.5609755516052246,5.829268455505371,0.6970778107643127,0.7149922251701355,0.07462244662901446,0.2609663915796087,0.0727398088235991,0.26993842892358044,0.466531286082271,0.44286596819001844,0.9876673177534612,0.9647058815227135,0.533468713917729,0.5571340318099816,0.6927580476831473,0.7063429899226902,0.5493578744705484,0.6187086890675116,65645
5,0.16120192408561707,0.5552375316619873,0.06134559586644173,0.621651828289032,0.5370492339134216,0.9810497760772705,8.073019981384277,0.15594059228897095,0.8094059228897095,6.959158420562744,0.7288225889205933,0.7642162442207336,0.6002589464187622,0.6156583428382874,0.2302761822938919,0.6631695032119751,0.5585349798202515,0.9133689999580383,6.943089485168457,0.6585366129875183,2.9024391174316406,5.487804889678955,0.6984085440635681,0.7149317264556885,0.08738032202524698,0.2517819283864747,0.08523968007504412,0.25929922058864374,0.46295076032768273,0.44146500840542435,0.9810497825463074,0.9133689812568829,0.5370492396723173,0.5585349915945756,0.6941207814325444,0.6931818184861198,0.555237510195415,0.615658365018716,78774
6,0.15156765282154083,0.5731858015060425,0.07696210592985153,0.6270771026611328,0.5474832057952881,0.9815009832382202,8.076732635498047,0.1522277295589447,1.0928218364715576,6.6757426261901855,0.7409647107124329,0.7749067544937134,0.5831630229949951,0.7513980865478516,0.44222548604011536,0.7378315925598145,0.7019927501678467,0.8288770318031311,6.3008131980896,1.3008129596710205,5.715446949005127,2.6747968196868896,0.8048449754714966,0.7921611666679382,0.12511226158643432,0.5057821927472431,0.12217327744420703,0.5100785516655393,0.4525167816093143,0.29800724567905323,0.9815009766962354,0.8288770149077905,0.5474832183906857,0.7019927543209468,0.7028919138627306,0.7601765615655109,0.5731858253522831,0.7513980667900673,91903
7,0.1461930125951767,0.5863376259803772,0.10106930881738663,0.6287879347801208,0.5558990240097046,0.9736802577972412,8.012375831604004,0.21658416092395782,1.3675742149353027,6.400990009307861,0.7486976385116577,0.7812309265136719,0.5724228024482727,0.7829181551933289,0.5166354179382324,0.7686355113983154,0.7570850253105164,0.800000011920929,6.081300735473633,1.5203251838684082,6.439024448394775,1.9512195587158203,0.8142595887184143,0.8009825944900513,0.15312990902233167,0.5659342358964791,0.14971975791992942,0.5674418578217519,0.4441009879273904,0.2429149864865314,0.9736802510741794,0.8,0.5558990120726096,0.7570850135134686,0.7077343458922182,0.7779511144919717,0.5863376057093738,0.7829181478745121,105032
8,0.13763666152954102,0.6124864816665649,0.1547364592552185,0.6369247436523438,0.572862982749939,0.9696195125579834,7.9789605140686035,0.25,1.8193069696426392,5.9492573738098145,0.7654882669448853,0.7936849594116211,0.5693656802177429,0.776309072971344,0.513944685459137,0.7563874125480652,0.7630180716514587,0.7679144144058228,5.837398529052734,1.7642276287078857,6.577235698699951,1.813008189201355,0.8220505714416504,0.8078870177268982,0.20807812636372963,0.551662795519139,0.20380780400961052,0.5518291658692576,0.42713701219359806,0.23698193520554478,0.9696194920886315,0.767914444607782,0.572862987806402,0.7630180647944552,0.7202144938605962,0.7654584246579491,0.6124864671864971,0.7763090990800273,118161
9,0.13073159754276276,0.6430450081825256,0.2163889855146408,0.6481829881668091,0.5942217111587524,0.9651075601577759,7.941831588745117,0.2871287167072296,2.34529709815979,5.423267364501953,0.7857052683830261,0.8097168207168579,0.5620396733283997,0.774275541305542,0.5153115391731262,0.7399383783340454,0.7730811834335327,0.7433155179023743,5.650406360626221,1.9512195587158203,6.7317070960998535,1.6585365533828735,0.8284475207328796,0.8142368197441101,0.27203460647055,0.5466301924394931,0.2670033489017256,0.545641077876531,0.4057783173527767,0.22691879973558785,0.9651075341174044,0.7433154986289159,0.5942216826472233,0.7730812002644122,0.7355570801766378,0.7579062105246722,0.6430450232781626,0.7742755406700098,131290
