,epoch,loss,TP,FN,TN,FP,auc_roc,auc_pr,val_loss,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,hss,val_hss,tss,val_tss,far,val_far,recall,val_recall,precision,val_precision,f1,val_f1,acc,val_acc,num_train_inst,mcc,val_mcc
0,0,0.6399769186973572,8.111662864685059,0.090570718050003,1.5570719242095947,6.224565982818604,0.7410835027694702,0.7538642883300781,0.6920544505119324,7.584000110626221,0.0,0.0,8.295999526977539,0.6604081988334656,0.7033406496047974,0.1929531132383081,0.0,0.1890534519909614,0.0,0.434184334599435,0.5224181181549056,0.9889577982464868,1.0,0.5658156654005649,0.4775818818450944,0.719806232549568,0.6464371114901946,0.6049056885302735,0.4775818818450944,13113,0.310768658646422,0.0
1,1,0.4328010082244873,7.125309944152832,1.076923131942749,6.285359859466553,1.496277928352356,0.8992524743080139,0.8966832160949707,0.5256677865982056,6.559999942779541,1.02400004863739,6.23199987411499,2.063999891281128,0.8573252558708191,0.8498926162719727,0.677356404542731,0.6125795243908175,0.6764205030375021,0.6161843026497582,0.1735501569408211,0.2393320884735313,0.8687036661904535,0.8649788963876206,0.8264498430591788,0.7606679115264686,0.8470501399083711,0.8094768032348789,0.8390126470488187,0.8055415625183707,26226,0.6782947242150336,0.6178615270482782
2,2,0.3640742301940918,7.05334997177124,1.14888334274292,6.825061798095703,0.9565756916999816,0.9286212921142578,0.9264072179794312,0.5304962992668152,6.159999847412109,1.4240000247955322,6.800000190734863,1.496000051498413,0.8735252618789673,0.8563739061355591,0.736536439560204,0.6316510791331289,0.7370031232777852,0.6319084106917905,0.1194237914169899,0.1954023081572009,0.859930423984657,0.812236280486511,0.8805762085830101,0.8045976918427991,0.8701308667585903,0.80839894224751,0.8682760227344185,0.8161209033217474,39339,0.7367497900084541,0.6316771342191118
3,3,0.3130874931812286,7.09553337097168,1.1066997051239014,7.002481460571289,0.7791563272476196,0.9476268291473388,0.9461892247200012,0.484877347946167,5.111999988555908,2.4719998836517334,7.48799991607666,0.8080000281333923,0.8697865009307861,0.8595306873321533,0.7641211792179761,0.5821353082793908,0.7649458153319699,0.5766543031307454,0.0989443847449392,0.1364864908539743,0.8650733654046915,0.6740506427603414,0.9010556152550608,0.8635135091460256,0.8826979479316504,0.7571090092734701,0.8820150607804854,0.7934508847793521,52452,0.7647632424912861,0.595673866530377
4,4,0.2699662446975708,7.251861095428467,0.9503722190856934,7.1960296630859375,0.5856079459190369,0.9587791562080384,0.9580197334289552,0.6566552519798279,6.111999988555908,1.472000002861023,7.056000232696533,1.2400000095367432,0.8764386773109436,0.8538239598274231,0.8079064338809847,0.6573004009777698,0.8088774022433236,0.6564375516985097,0.0747190123277798,0.1686615900242709,0.8841325060329638,0.8059071723988745,0.9252809876722202,0.831338409975729,0.9042388611130674,0.8184252802421959,0.9039043688256614,0.8292191453088927,65565,0.8087483882738139,0.6575830436416954
5,5,0.2352235913276672,7.348635196685791,0.8535979986190796,7.267990112304687,0.5136476159095764,0.9674970507621764,0.9668200016021729,0.5842133164405823,6.0879998207092285,1.496000051498413,7.0879998207092285,1.2079999446868896,0.8799660205841064,0.8565228581428528,0.8289948396206168,0.6582028590099166,0.8299233758055642,0.657130265171189,0.0653305952167878,0.1655701731812356,0.8959310253325037,0.8027426059195146,0.934669404783212,0.8344298268187644,0.9148903325903955,0.8182795657231112,0.9144609199441888,0.8297229182686979,78678,0.8297451960177635,0.6586394456877265
6,6,0.1992136836051941,7.450372219085693,0.751861035823822,7.384615421295166,0.3970223367214203,0.9763791561126708,0.9763596057891846,0.7504166960716248,6.464000225067139,1.1200000047683716,6.760000228881836,1.5360000133514404,0.872963547706604,0.8459190130233765,0.856313045732733,0.6656044891334199,0.8573141862452047,0.6671712131250576,0.0505928858168118,0.1919999959468842,0.9083345946820288,0.8523206789522126,0.949407114183188,0.8080000040531157,0.9284168214930123,0.8295687924592722,0.9281223320923858,0.8327455957705145,91791,0.8571575257591042,0.6665193020459956
7,7,0.1728152334690094,7.598014831542969,0.6042183637619019,7.447890758514404,0.3337469100952148,0.9809625148773192,0.9805035591125488,0.6974294185638428,6.168000221252441,1.4160000085830688,7.039999961853027,1.25600004196167,0.8697537779808044,0.8407351970672607,0.8826592775804463,0.6624926431628991,0.8834458633075508,0.6618928745548769,0.0420772737465364,0.1691810341366964,0.9263348957076996,0.8132911437670433,0.9579227262534636,0.8308189658633036,0.9418640406469079,0.8219616229502276,0.94131801477609,0.8317380345572861,104904,0.8831649893646384,0.6626279804528847
8,8,0.1491053700447082,7.658808708190918,0.5434243083000183,7.495037078857422,0.2866005003452301,0.9856252670288086,0.9856137037277222,0.6350582242012024,5.815999984741211,1.7680000066757202,7.263999938964844,1.031999945640564,0.877853512763977,0.8544392585754395,0.8961581085638739,0.645167126135489,0.8969164265867995,0.6424803409053266,0.0360712070106245,0.1507009281734952,0.9337467849051057,0.7668776359867319,0.9639287929893754,0.8492990718265048,0.9485977706789415,0.8059866984833443,0.9480711005712924,0.8236775834901559,118017,0.8966210485144671,0.647991840308693
9,9,0.1302043944597244,7.736972808837891,0.4652605354785919,7.55334997177124,0.2282878458499908,0.98849618434906,0.9883500933647156,0.5773224830627441,5.664000034332275,1.919999957084656,7.216000080108643,1.0800000429153442,0.872890830039978,0.849521279335022,0.9132265936639384,0.6195971317490989,0.9139396245913614,0.6166522243383248,0.0286604363305592,0.1601423532836193,0.9432763595050632,0.7468354484101286,0.9713395636694409,0.8398576467163806,0.9571022954224513,0.7906197664975572,0.9566094862563628,0.8110831247871424,131130,0.913628246982498,0.6231419795410603
