,epoch,loss,TP,FN,TN,FP,auc_roc,auc_pr,val_loss,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,hss,val_hss,tss,val_tss,far,val_far,recall,val_recall,precision,val_precision,f1,val_f1,acc,val_acc,num_train_inst,mcc,val_mcc
0,0,0.2347432821989059,7.561881065368652,0.6670792102813721,4.24009895324707,3.5284652709960938,0.7960361838340759,0.769235372543335,0.4771284461021423,5.97560977935791,1.6260162591934204,6.609755992889404,1.7804877758026123,0.8584725260734558,0.8440686464309692,0.4695756705552318,0.5733394154235226,0.464737313522046,0.5738869551962682,0.3181564546299528,0.2295597448510642,0.9189351767494494,0.7860962574392444,0.6818435453700472,0.7704402551489358,0.782831518463078,0.778189520457914,0.7377378930530484,0.7869852571302767,13129,0.5036883881287247,0.5734467520156007
1,1,0.1875008940696716,7.596534729003906,0.6324257254600525,4.804455280303955,2.964108943939209,0.8327865600585938,0.8096870183944702,0.6473962068557739,7.203251838684082,0.3983739912509918,5.74796724319458,2.6422765254974365,0.8560624718666077,0.827621340751648,0.5461805033058894,0.6240143471459532,0.5415946330034811,0.6326710827304278,0.280675026611626,0.2683732581696843,0.9231463404205592,0.9475935806150572,0.719324973388374,0.7316267418303156,0.8085891195465237,0.8257222649081777,0.7751818020830256,0.8098627244303275,26258,0.5714748354475621,0.6495172218976897
2,2,0.1716546267271042,7.669554233551025,0.5594059228897095,4.949257373809815,2.8193068504333496,0.8458824753761292,0.822584331035614,0.7937566637992859,7.414634227752685,0.1869918704032898,5.138211250305176,3.252032518386841,0.8023374080657959,0.7618576288223267,0.5737768994910549,0.5768728655059583,0.5691076377244468,0.5878041645476075,0.2687905605631672,0.3048780463272478,0.9320198527815368,0.975401069719984,0.7312094394368328,0.6951219536727521,0.8194921978405258,0.8117490004073364,0.7887977731477839,0.7849517024948149,39387,0.5986183055835164,0.6228604395009185
3,3,0.1467199623584747,7.660891056060791,0.5680692791938782,5.242574214935303,2.5259900093078613,0.8694971799850464,0.8502345681190491,0.4092628359794616,6.560975551605225,1.0406503677368164,6.536585330963135,1.8536585569381716,0.902474045753479,0.8945693373680115,0.6101132580758877,0.6389597532742607,0.6058117426119405,0.6421713722658158,0.2479650045091057,0.2202898584807327,0.930967065576906,0.8631016076325301,0.7520349954908943,0.7797101415192672,0.8319892520144632,0.8192893397312611,0.8065913712465734,0.8190137263771343,52516,0.6295754995081166,0.6422712231232772
4,4,0.1423393040895462,7.689356327056885,0.5396039485931396,5.290841579437256,2.4777228832244877,0.8771858811378479,0.8595919609069824,0.5809832811355591,7.056910514831543,0.5447154641151428,6.25203275680542,2.138211488723755,0.881384015083313,0.8580127358436584,0.6198097307956535,0.6669269827732177,0.6154840502364143,0.6734972798806556,0.2437005586342743,0.2325375876358154,0.9344262299831656,0.9283422434063744,0.7562994413657257,0.7674624123641846,0.835979541459173,0.8402710479651276,0.8113878939914021,0.832231820595153,65645,0.6391616337638795,0.6803729792024544
5,5,0.1337804198265075,7.6819305419921875,0.5470296740531921,5.461633682250977,2.3069307804107666,0.8843520879745483,0.8669637441635132,0.7607358694076538,7.422764301300049,0.1788617819547653,5.569105625152588,2.8211381435394287,0.8419594168663025,0.8105376958847046,0.640626526425791,0.6299398697977016,0.636566687915753,0.6402302819676526,0.2309503261634834,0.2753968186177544,0.9335238402311684,0.9764705893192024,0.7690496738365166,0.7246031813822456,0.8433423860014911,0.8318906654531816,0.8215998717437448,0.812404681049291,78774,0.6569613919578194,0.6663261959998017
6,6,0.1290165930986404,7.726485252380371,0.5024752616882324,5.49009895324707,2.2784652709960938,0.891321063041687,0.8757094144821167,0.4394120275974273,5.617886066436768,1.9837398529052732,7.219511985778809,1.1707316637039185,0.8874487280845642,0.8788769841194153,0.6498008457143691,0.6025310607948289,0.6456452157300983,0.5995025450582836,0.2277337869560157,0.1724550873598323,0.9389381853480548,0.739037427787952,0.7722662130439842,0.8275449126401677,0.847485241812719,0.7807909585517975,0.8261643236578735,0.8027452948491618,91903,0.6666879773594064,0.6057176577482803
7,7,0.1280973255634308,7.69059419631958,0.5383663177490234,5.516088962554932,2.2524752616882324,0.8928145170211792,0.8775277137756348,0.4691770374774933,6.910569190979004,0.6910569071769714,6.357723712921143,2.032520294189453,0.8918033242225647,0.8752427697181702,0.6486328227076116,0.6613579272117427,0.6446291974257614,0.6668428552196,0.2265372148108816,0.2272727224255396,0.934576631297646,0.9090909105165526,0.7734627851891184,0.7727272775744604,0.8464210336585548,0.8353808388152927,0.8255454124878712,0.8296898872090341,105032,0.6642859504099135,0.6707539900142317
8,8,0.1212585419416427,7.6992573738098145,0.5297029614448547,5.607673168182373,2.160891056060791,0.9008057713508606,0.8876619338989258,0.6831367611885071,7.308943271636963,0.2926829159259796,5.707316875457764,2.682926893234253,0.8554147481918335,0.8271464109420776,0.6613557407667869,0.6323848787722284,0.6574710621761821,0.6417298739235466,0.2191540088295758,0.2685109843267096,0.9356294185578352,0.9614973285052032,0.7808459911704242,0.7314890156732904,0.851258895480083,0.8308687625499442,0.8318118526714046,0.8139298395184629,118161,0.6757505550334141,0.6619021510716447
9,9,0.1184895262122154,7.68069314956665,0.5482673048973083,5.660891056060791,2.107673168182373,0.9037511348724364,0.8897738456726074,0.5397201776504517,5.333333492279053,2.2682926654815674,7.341463565826416,1.0487804412841797,0.8669816851615906,0.8481647968292236,0.6658042107835092,0.580984617682833,0.6620655012295997,0.576604293028333,0.2153243043592041,0.164331200007053,0.933373442741496,0.7016042859242911,0.7846756956407959,0.835668799992947,0.8525896484723929,0.7627907065561231,0.8339780355760434,0.7925775364252114,131290,0.679004028670601,0.5880035646229665
10,10,0.1175190135836601,7.693069458007812,0.5358911156654358,5.716584205627441,2.0519802570343018,0.9046803712844848,0.8911257386207581,0.4848104417324066,6.756097793579102,0.8455284833908081,6.536585330963135,1.8536585569381716,0.893439769744873,0.8745023012161255,0.6744203938939075,0.6637031960535449,0.6707384995043153,0.6678398182266274,0.2105664226491259,0.2152974464633722,0.9348774233552776,0.8887700535933417,0.789433577350874,0.7847025535366278,0.8560214815096393,0.8335005037909365,0.8382330162433291,0.8312150478648714,144419,0.6870337785834374,0.6690014511927947
