epoch,loss,acc,tss3,f1b,PrecTf,RecTf,TP,FN,TN,FP,auc_roc,auc_pr,val_loss,val_acc,val_tss3,val_f1b,val_PrecTf,val_RecTf,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,hss,val_hss,tss,val_tss,far,val_far,recall,val_recall,precision,val_precision,f1,val_f1,acc2,val_acc2,num_train_inst
0,0.23631629347801208,0.5142108798027039,-0.13441595435142517,0.5955696105957031,0.513275682926178,0.9998496174812317,8.189655303955078,0.001231527072377503,0.03201970458030701,7.76600980758667,0.6900214552879333,0.7062796354293823,0.7018263936042786,0.484375,-0.000446428544819355,0.63648521900177,0.48435869812965393,0.998924732208252,7.741666793823242,0.008333333767950535,0.008333333767950535,8.241666793823242,0.5908890962600708,0.6248568296432495,0.004052545497032309,-6.313530025512182e-05,0.003955774322739858,-6.51678084213625e-05,0.48672429217438395,0.5156412927646848,0.9998496466746785,0.9989247311444186,0.513275707825616,0.4843587072353151,0.6783291729132648,0.6523876406670004,0.5142108966024381,0.48437500024920155,13125
1,0.21623453497886658,0.514441967010498,-0.1353059560060501,0.5961811542510986,0.5133966207504272,0.9996992945671082,8.188424110412598,0.002463054144755006,0.03694581240415573,7.761083602905273,0.700453519821167,0.7256152033805847,0.6640791296958923,0.4854166805744171,0.0018749999580904841,0.6367146372795105,0.48488008975982666,1.0,7.75,0.0,0.01666666753590107,8.233333587646484,0.6153918504714966,0.6566428542137146,0.004545591654074718,0.0019571942777007485,0.004437132940870336,0.002020202063076404,0.48660333236647507,0.5151199242947683,0.9996992933616016,1.0,0.513396667633525,0.48488007570523173,0.678400179602474,0.6530898806423028,0.5144419812142947,0.4854166589791325,26250
2,0.2069515436887741,0.5175999402999878,-0.12038910388946533,0.5966941714286804,0.5150317549705505,0.9993985891342163,8.18596076965332,0.004926108289510012,0.08990147709846497,7.708127975463867,0.7051847577095032,0.7326771020889282,0.641553521156311,0.4885416626930237,0.00588552700355649,0.6379024386405945,0.48633018136024475,0.9946236610412598,7.708333492279053,0.0416666679084301,0.10833333432674408,8.141666412353516,0.6177846789360046,0.6617492437362671,0.011192476611246858,0.007516897882715638,0.010927329655152196,0.007754969519805588,0.48496822303398024,0.5136698082864912,0.9993985867021585,0.9946236558648766,0.5150317769660198,0.4863301917135088,0.6797566165535763,0.6532485992463771,0.5175999470934947,0.48854167950654914,39375
3,0.1965918391942978,0.5198336243629456,-0.11636099219322205,0.5971673727035522,0.5162042379379272,0.9986467957496643,8.179802894592285,0.011083743534982204,0.13177339732646942,7.666255950927734,0.7096213698387146,0.7410660982131958,0.6178764700889587,0.5197916626930237,0.058198049664497375,0.640396237373352,0.5022830963134766,0.9462365508079529,7.333333492279053,0.4166666567325592,0.9833333492279053,7.266666889190674,0.6246689558029175,0.6686276197433472,0.015919901550072082,0.06372175729422898,0.015545114667303128,0.0654284791293116,0.4837957517174771,0.4977168972141606,0.9986468200544506,0.9462365614553313,0.516204248282523,0.5022831027858393,0.6806025249886375,0.6562266951428227,0.5198336334369462,0.5197916650077483,52500
4,0.18411152064800262,0.5255333781242371,-0.11453048139810562,0.5982844233512878,0.5192021727561951,0.9980453848838806,8.174877166748047,0.016009852290153503,0.22783251106739044,7.570197105407715,0.713135838508606,0.7473584413528442,0.6198782324790955,0.5078125,0.04151260107755661,0.6411255598068237,0.4958813786506653,0.9709677696228027,7.525000095367432,0.22499999403953552,0.6000000238418579,7.650000095367432,0.6348634362220764,0.6768608689308167,0.027910485464782784,0.04246224275780687,0.027262083584076224,0.04369501760581729,0.48079780219234425,0.5041186160932083,0.9980454067730465,0.9709677430395033,0.5192021978076558,0.49588138390679165,0.6830623652249626,0.6564885499160288,0.5255333972504435,0.5078125008294592,65625
5,0.17667463421821594,0.5300778150558472,-0.09755253791809082,0.5996625423431396,0.521622896194458,0.9974439740180969,8.169950485229492,0.020935960114002228,0.3054187297821045,7.492610931396484,0.7178885340690613,0.7524138689041138,0.5996620655059814,0.640625,0.2740534245967865,0.6612088680267334,0.5953894853591919,0.8053763508796692,6.241666793823242,1.5083333253860474,4.008333206176758,4.241666793823242,0.7027404308319092,0.717335045337677,0.03747113470784554,0.2881552540344563,0.03661013443394823,0.29123491855081607,0.47837711419557455,0.40461049515982245,0.9974439933633917,0.8053763481051484,0.5216228858044255,0.5953895048401775,0.6850121234050344,0.6846435099771537,0.5300777837938861,0.6406249952269718,78750
6,0.17198903858661652,0.5346221923828125,-0.10709330439567566,0.5978623032569885,0.5240920782089233,0.9959404468536377,8.157635688781738,0.03325122967362404,0.39039409160614014,7.407635688781738,0.7193689942359924,0.7550830245018005,0.5873782634735107,0.6968749761581421,0.38107219338417053,0.7016599178314209,0.6542553305625916,0.7935484051704407,6.150000095367432,1.600000023841858,5.0,3.25,0.7547345757484436,0.7570180892944336,0.047071133956367625,0.3970473978287421,0.04600363055006418,0.39960899325661803,0.4759079047898553,0.3457446773433211,0.9959404604159894,0.7935483871960118,0.5240920952101448,0.654255322656679,0.6867807148893119,0.7172011683288739,0.5346221974504569,0.6968750007683411,91875
7,0.16384486854076385,0.5514904260635376,-0.09947001934051514,0.599382758140564,0.5334572196006775,0.9924823045730591,8.129310607910156,0.06157635524868965,0.6884236335754395,7.10960578918457,0.7248243689537048,0.7605557441711426,0.6026080250740051,0.6057291626930237,0.21501412987709045,0.6692648530006409,0.5588035583496094,0.8838709592819214,6.849999904632568,0.8999999761581421,2.8416666984558105,5.4083333015441895,0.679254412651062,0.7025947570800781,0.08255341377608331,0.22436041520464958,0.08076407719082423,0.22831541732969973,0.4665427385991831,0.4411964669730976,0.9924823336562146,0.8838709690320257,0.5334572614008168,0.5588035330269024,0.6939290512101145,0.684714701105646,0.5514904217806287,0.6057291672060576,105000
8,0.15345120429992676,0.5816067457199097,-0.02851231023669243,0.6085655689239502,0.5509317517280579,0.9912794828414917,8.119458198547363,0.0714285746216774,1.1798030138015747,6.618226528167725,0.7384250164031982,0.7704111337661743,0.5861391425132751,0.6947916746139526,0.37479403614997864,0.681547224521637,0.6634981036186218,0.750537633895874,5.816666603088379,1.9333332777023315,5.300000190734863,2.950000047683716,0.7567309737205505,0.7596920132637024,0.1455040195890738,0.39140595235396486,0.1425745237454661,0.3929618847276637,0.44906826620946955,0.33650190718999273,0.9912795065296646,0.7505376377496048,0.5509317337905304,0.6634980928100073,0.7082393422188028,0.7043390495258739,0.5816067223733217,0.6947916694373513,118125
9,0.14591845870018005,0.6091042160987854,0.00012935925042256713,0.6111922860145569,0.5685217380523682,0.9830100536346436,8.051724433898926,0.1391625553369522,1.6871920824050903,6.110837459564209,0.7537079453468323,0.7826005816459656,0.5636917948722839,0.71875,0.41955745220184326,0.678544282913208,0.7262181043624878,0.6731182932853699,5.2166666984558105,2.5333333015441895,6.2833333015441895,1.9666666984558105,0.786170482635498,0.7853315472602844,0.20310131775926227,0.43569982379678884,0.19937141007883152,0.43473444143464945,0.43147825270120965,0.2737819045544166,0.9830100750358497,0.6731182836717174,0.5685217472987903,0.7262180954455834,0.7204010867540669,0.6986607155686586,0.6091042189942522,0.71875,131250
