,epoch,loss,TP,FN,TN,FP,auc_roc,auc_pr,val_loss,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,hss,val_hss,tss,val_tss,far,val_far,recall,val_recall,precision,val_precision,f1,val_f1,acc,val_acc,num_train_inst,mcc,val_mcc
0,0,0.1606149822473526,7.876237392425537,0.3180693089962005,4.451732635498047,3.3428218364715576,0.845156729221344,0.833930253982544,0.5139272212982178,5.447154521942139,2.260162591934204,6.626016139984131,1.6585365533828735,0.8487544655799866,0.846314549446106,0.5374046437135921,0.5079360821574705,0.5323177970029218,0.50655478698837,0.2979591932148288,0.2334096058780619,0.9611841098233468,0.7067510576585747,0.7020408067851712,0.766590394121938,0.8114241930735793,0.7354555472281585,0.7710349032512577,0.754956787883419,13117,0.5815597596007718,0.509391726586392
1,1,0.1720953434705734,7.768564224243164,0.4257425665855407,4.900990009307861,2.893564462661743,0.8446067571640015,0.8244143724441528,0.5574613809585571,6.154471397399902,1.552845478057861,6.2682929039001465,2.0162601470947266,0.8514158725738525,0.8354730010032654,0.5813043891432051,0.553986923097967,0.5768151277324565,0.5551473573443508,0.2713871261200948,0.246766172173808,0.9480441021488184,0.7985232081215511,0.7286128738799051,0.7532338278261919,0.8239695390379137,0.7752176129739194,0.7923987847108036,0.7768174927905822,26234,0.6116964962847662,0.5549182014039333
2,2,0.1624320745468139,7.709158420562744,0.4851485192775726,4.997524738311768,2.797029733657837,0.8580251336097717,0.8446952104568481,0.5598099231719971,4.95121955871582,2.7560975551605225,6.837398529052734,1.447154521942139,0.8323901891708374,0.8322584629058838,0.5861913046362219,0.4705078081956579,0.5819503607919172,0.467724004320619,0.2662268838707409,0.2261753538788599,0.9407944414531504,0.642405065934239,0.733773116129259,0.7738246461211401,0.8244870931798057,0.7020172908129916,0.7947209517676425,0.737163193937392,39351,0.6128002507317006,0.4770375324084457
3,3,0.1641793698072433,7.717821598052978,0.4764851629734039,4.917078971862793,2.8774752616882324,0.8572819232940674,0.8441222906112671,0.5641611814498901,6.528455257415772,1.1788617372512815,6.040650367736816,2.243902444839477,0.862470269203186,0.8425813913345337,0.5770223699884548,0.5734320660610626,0.5726868545140131,0.5761926386156526,0.2715804285410569,0.2557924016553272,0.9418516810671947,0.8470464186088394,0.7284195714589431,0.7442075983446729,0.8214991389730752,0.7923038988912818,0.7902314351348025,0.7859684812753757,52468,0.6054446929836261,0.5785511498641505
4,4,0.1586284786462783,7.701732635498047,0.4925742447376251,5.155940532684326,2.6386139392852783,0.8644152879714966,0.8510516881942749,0.5493857264518738,7.008130073547363,0.6991869807243347,5.5853657722473145,2.6991870403289795,0.8606801629066467,0.8423140048980713,0.6054340121531089,0.5782455865068785,0.6013680611757515,0.5834730772285142,0.2551765475366156,0.2780569552498255,0.9398882355839402,0.9092827016455982,0.7448234524633843,0.7219430447501745,0.8310630305755725,0.80485527354522,0.804164404515833,0.7874936421225934,65585,0.6288650184244287,0.5969255561455573
5,5,0.1488390266895294,7.721534729003906,0.4727722704410553,5.142326831817627,2.652227640151977,0.8717989921569824,0.8610622882843018,0.5078070759773254,5.739837169647217,1.9674797058105469,6.349593639373779,1.934959292411804,0.8524289131164551,0.8494620323181152,0.6061723472585984,0.5112385714820863,0.6020380490801571,0.5111634211621614,0.2556668974833853,0.2521186460093674,0.9423047891086972,0.7447257278242253,0.7443331025166147,0.7478813539906325,0.8317003319754126,0.7463002051412304,0.8045514425038947,0.7559735637383201,78702,0.6304183454179952,0.511242812135125
6,6,0.1558318734169006,7.69430685043335,0.5,5.076732635498047,2.7178218364715576,0.8647664189338684,0.8508347868919373,0.5585890412330627,4.357723712921143,3.3495934009552,7.268292903900146,1.0162601470947266,0.8268804550170898,0.834911584854126,0.5944254462263442,0.4474508315370892,0.5902998987518007,0.4427315798032221,0.2610246106437101,0.1891074058960284,0.9389820262865116,0.5654008585004822,0.7389753893562899,0.8108925941039715,0.8270586631160907,0.6662523431909915,0.7987460287767413,0.726995435615764,91819,0.6191056864713101,0.46833804922133554
7,7,0.1571437567472458,7.6819305419921875,0.5123762488365173,5.143564224243164,2.6509900093078613,0.8667870163917542,0.8542035818099976,0.4660972058773041,5.577235698699951,2.130081415176392,6.9268293380737305,1.357723593711853,0.8761847019195557,0.8771462440490723,0.6013885183048436,0.5617035111930118,0.5973637096210935,0.55974251541724,0.2565576688745878,0.1957796053968863,0.93747167857933,0.7236286786044694,0.7434423311254121,0.8042203946031137,0.8292585177625984,0.7617989913514813,0.8021518697722811,0.7819013661986096,104936,0.6244916367507896,0.5643680838950076
8,8,0.1474766284227371,7.696782112121582,0.4975247383117676,5.245049476623535,2.5495049953460693,0.8744211792945862,0.8642937541007996,0.5592765808105469,6.4146342277526855,1.2926828861236572,6.138211250305176,2.146341562271118,0.86592698097229,0.8470773696899414,0.6161526997147079,0.5709976683031829,0.6121961276978731,0.573200947229529,0.2488223264296342,0.2507122569803635,0.9392840971917648,0.832278487179891,0.7511776735703657,0.7492877430196365,0.8347650980974874,0.7886056964483159,0.8094279716224406,0.7849516995691554,118053,0.6378312145068475,0.5742630554858411
9,9,0.1485115438699722,7.69430685043335,0.5,5.196782112121582,2.5977723598480225,0.8732578754425049,0.862091600894928,0.5224807858467102,6.25203275680542,1.455284595489502,6.5853657722473145,1.6991870403289795,0.8811663389205933,0.8674591183662415,0.6097041440755493,0.6054109395387035,0.6057016099150558,0.6060783870410236,0.2524050103746726,0.2137014299291993,0.9389820262865116,0.8111814359043905,0.7475949896253273,0.7862985700708006,0.8324295322150025,0.7985462111999749,0.8062543481124859,0.8027452947468396,131170,0.6321849069663743,0.6056929029286248
