epoch,loss,acc,tss3,f1b,PrecTf,RecTf,TP,FN,TN,FP,auc_roc,auc_pr,val_loss,val_acc,val_tss3,val_f1b,val_PrecTf,val_RecTf,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,hss,val_hss,tss,val_tss,far,val_far,recall,val_recall,precision,val_precision,f1,val_f1,acc2,val_acc2,num_train_inst
0,0.3349120318889618,0.5129784941673279,-0.12728102505207062,0.5961258411407471,0.5126484632492065,0.9993985891342163,8.18596076965332,0.004926108289510012,0.016009852290153503,7.78201961517334,0.5606656670570374,0.5623775720596313,0.962835967540741,0.48489582538604736,0.0007575757917948067,0.6401015520095825,0.4846273958683014,1.0,7.75,0.0,0.008333333767950535,8.241666793823242,0.5376167297363281,0.5502254962921143,0.001487220368771746,0.00097856627072863,0.0014516505379587041,0.0010101010471601501,0.4873515264690637,0.5153725937440476,0.9993985867021585,1.0,0.5126484735309363,0.4846274062559524,0.6776775318657808,0.6528606493640355,0.5129785186661465,0.48489582949371957,13125
1,0.3202269673347473,0.5122082829475403,-0.14336678385734558,0.5937982201576233,0.5122647285461426,0.9984964728355408,8.178571701049805,0.012315270490944386,0.011083743534982204,7.786945819854736,0.5812665820121765,0.5812338590621948,0.9836769104003906,0.484375,-1.2417634975836478e-10,0.6399133205413818,0.48435869812965393,0.998924732208252,7.741666793823242,0.008333333767950535,0.008333333767950535,8.241666793823242,0.5587958097457886,0.572716236114502,-8.419441507868009e-05,-6.313530025512182e-05,-8.218137609328213e-05,-6.51678084213625e-05,0.48773525879501584,0.5156412927646848,0.9984964668010029,0.9989247311444186,0.5122647412049841,0.4843587072353151,0.6771348528799128,0.6523876406670004,0.5122082804480912,0.48437500024920155,26250
2,0.30604103207588196,0.5127474665641785,-0.13114038109779358,0.5956056118011475,0.5125318169593811,0.999248206615448,8.184728622436523,0.006157635245472193,0.013546798378229141,7.784482955932617,0.5992262363433838,0.595657229423523,1.0072048902511597,0.4833333194255829,-0.0025462964549660683,0.638628363609314,0.48382046818733215,0.9967741966247559,7.724999904632568,0.02500000037252903,0.008333333767950535,8.241666793823242,0.5775670409202576,0.5937967300415039,0.001009591321523647,-0.0021467357173632477,0.0009854411688898779,-0.002215705492061182,0.48746820829132065,0.5161795476459918,0.9992482333349829,0.9967741934607788,0.5125317917086794,0.48382045235400817,0.6775410164294502,0.6514406121056895,0.5127474191912356,0.48333332641535287,39375
3,0.3003882169723511,0.5133635997772217,-0.12467113882303238,0.5962521433830261,0.5128422379493713,0.9996992945671082,8.188424110412598,0.002463054144755006,0.019704433158040047,7.778325080871582,0.6164194941520691,0.6174361705780029,1.0113047361373901,0.484375,-9.259252692572773e-05,0.6377400755882263,0.48435869812965393,0.998924732208252,7.741666793823242,0.008333333767950535,0.008333333767950535,8.241666793823242,0.5877946019172668,0.6042532324790955,0.0022806794650499797,-6.313530025512182e-05,0.002226141089298528,-6.51678084213625e-05,0.487157716807975,0.5156412927646848,0.9996992933616016,0.9989247311444186,0.512842283192025,0.4843587072353151,0.677916000538899,0.6523876406670004,0.5133636448655278,0.48437500024920155,52500
4,0.2896346151828766,0.5135946869850159,-0.13243818283081055,0.5961005091667175,0.5129609704017639,0.9996992945671082,8.188424110412598,0.002463054144755006,0.02339901402592659,7.774630546569824,0.6298449635505676,0.6295486688613892,0.990966796875,0.484375,-0.00035353563725948334,0.6399219036102295,0.4843423664569855,0.9978494644165039,7.733333110809326,0.01666666753590107,0.01666666753590107,8.233333587646484,0.5938284993171692,0.6097533106803894,0.002766038407930639,-0.00012627869338610533,0.0026999249755370602,-0.0001303357449981002,0.4870390231464322,0.5156576349428499,0.9996992933616016,0.9978494621919254,0.5129609768535678,0.4843423650571501,0.678019693092943,0.6521433455560756,0.5135947147388681,0.48437498513158067,65625
5,0.2837846577167511,0.5139797925949097,-0.11508350819349289,0.5970282554626465,0.5131609439849854,0.9995489120483398,8.1871919631958,0.0036945813335478306,0.030788177624344826,7.767241477966309,0.6401769518852234,0.644785463809967,0.9769009351730347,0.48489582538604736,0.0012235450558364391,0.6391149163246155,0.48459529876708984,0.9978494644165039,7.733333110809326,0.01666666753590107,0.02500000037252903,8.225000381469727,0.6008432507514954,0.6172093152999878,0.003582677077251252,0.0008524069680850558,0.003497139601400301,0.0008797651271292839,0.4868390661825061,0.5154047185095574,0.9995489399940455,0.9978494621919254,0.513160933817494,0.4845952814904426,0.6781597401109233,0.6523725664335318,0.5139798118873415,0.4848958145942259,78750
6,0.27349650859832764,0.5145959854125977,-0.13192078471183777,0.5958022475242615,0.5134801268577576,0.9993985891342163,8.18596076965332,0.004926108289510012,0.041871920228004456,7.756157398223877,0.6510235667228699,0.6555038690567017,0.95579594373703,0.48645833134651184,0.004100829362869263,0.6405979990959167,0.4853709638118744,0.998924732208252,7.741666793823242,0.008333333767950535,0.0416666679084301,8.208333015441895,0.6046176552772522,0.621317446231842,0.004884574079837669,0.003851740001965297,0.004768138228327556,0.003975236539287774,0.48651987876066927,0.5146290353353977,0.9993985867021585,0.9989247311444186,0.5134801212393307,0.4853709646646023,0.6784037672980288,0.6533052164092225,0.5145960231961558,0.4864583471062968,91875
7,0.2716219425201416,0.5162135362625122,-0.12187409400939941,0.5961043238639832,0.5143188834190369,0.9990978837013245,8.183497428894043,0.007389162667095661,0.07019704580307007,7.727832317352295,0.6541852951049805,0.6605786085128784,0.9275831580162048,0.4880208373069763,0.006322034168988466,0.6372422575950623,0.4861183762550354,0.9978494644165039,7.733333110809326,0.01666666753590107,0.07500000298023224,8.175000190734863,0.6082959175109863,0.6246389150619507,0.00829676360819744,0.006725819999006557,0.00809977554072061,0.006940371430614656,0.4856811115472846,0.513881626426656,0.999097879993271,0.9978494621919254,0.5143188884527155,0.4861183735733439,0.6790659675605981,0.6537513090795891,0.5162135130407256,0.48802082046404394,105000
8,0.2635246217250824,0.5152121782302856,-0.13111239671707153,0.5962444543838501,0.5137954950332642,0.9995489120483398,8.1871919631958,0.0036945813335478306,0.05049261078238487,7.747537136077881,0.6622621417045593,0.6698760986328125,0.8978007435798645,0.4911458194255829,0.013574737124145031,0.6404529213905334,0.4876120090484619,0.9946236610412598,7.708333492279053,0.0416666679084301,0.15000000596046448,8.100000381469727,0.6098777651786804,0.626577615737915,0.006170946403519073,0.012414315609537614,0.006023987207441239,0.012805473915334709,0.4862045088944135,0.5123879876373649,0.9995489399940455,0.9946236558648766,0.5137954911055864,0.48761201236263507,0.6787136199194803,0.6544039558293927,0.5152121897351081,0.4911458268299614,118125
9,0.25562065839767456,0.5179080367088318,-0.12159466743469238,0.5965331792831421,0.5151938199996948,0.999248206615448,8.184728622436523,0.006157635245472193,0.09605911374092102,7.70197057723999,0.6702736020088196,0.67597496509552,0.8685702681541443,0.4984374940395355,0.024293232709169388,0.6413328051567078,0.4911717474460602,0.9870967864990234,7.650000095367432,0.10000000149011612,0.32499998807907104,7.925000190734863,0.6140873432159424,0.6306979060173035,0.011846998611891783,0.025704256371773992,0.011566615996698282,0.026490711257674215,0.4848062193685154,0.5088282533006698,0.9992482333349829,0.9870967741625366,0.5151937806314846,0.49117174669933017,0.6798629070952076,0.6559485504622897,0.5179080159508835,0.4984374966275937,131250
10,0.2540973424911499,0.5196025371551514,-0.12057182937860489,0.5972381234169006,0.5160788893699646,0.9989475011825562,8.182266235351562,0.008620689623057842,0.12561576068401337,7.6724138259887695,0.6690818667411804,0.6766442656517029,0.8508495688438416,0.5088541507720947,0.04178159311413765,0.6442026495933533,0.4964616298675537,0.9806451797485352,7.599999904632568,0.15000000596046448,0.5416666865348816,7.708333492279053,0.6181821227073669,0.6335676312446594,0.01541959829694348,0.044972623270757385,0.015056180745042225,0.04630172693971191,0.48392107543670954,0.5035383860815423,0.9989475267206079,0.9806451602979456,0.5160789245632904,0.4964616139184576,0.6805633853431972,0.6591976794922157,0.51960256281178,0.5088541591045215,144375
11,0.2494879812002182,0.5231456756591797,-0.11753169447183609,0.5969160795211792,0.5179211497306824,0.9993985891342163,8.18596076965332,0.004926108289510012,0.1785714328289032,7.619458198547363,0.6730203032493591,0.6814485788345337,0.836083710193634,0.5249999761581421,0.07235707342624664,0.6508646607398987,0.5050167441368103,0.9741935729980469,7.550000190734863,0.20000000298023224,0.8500000238418579,7.400000095367432,0.6224583387374878,0.6355645656585693,0.022832822170801886,0.07510933835310439,0.02229814483032988,0.0772238530790732,0.48207884991072625,0.4949832744984335,0.9993985867021585,0.9741935486475958,0.5179211500892738,0.5050167255015665,0.682268414325024,0.6651982406297817,0.5231456551547429,0.5250000031432136,157500
