epoch,loss,acc,tss3,f1b,PrecTf,RecTf,TP,FN,TN,FP,auc_roc,auc_pr,val_loss,val_acc,val_tss3,val_f1b,val_PrecTf,val_RecTf,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,hss,val_hss,tss,val_tss,far,val_far,recall,val_recall,precision,val_precision,f1,val_f1,acc2,val_acc2,num_train_inst
0,0.43166384100914,0.5668699145317078,0.20262105762958527,0.5908660888671875,0.5491558909416199,0.8130179047584534,6.43088436126709,1.74221670627594,2.8057284355163574,5.007472038269043,0.606977641582489,0.5962629914283752,1.0158263444900513,0.5740551352500916,0.1656724363565445,0.667698085308075,0.5264054536819458,1.0,7.536585330963135,0.0,1.6016260385513306,6.780488014221191,0.6764724850654602,0.6655198335647583,0.14729162309324942,0.18278258534791128,0.14593633405529038,0.19107662201536924,0.43777898356726447,0.47359455740316286,0.7868352915401204,1.0,0.5622210164327356,0.5264054425968371,0.6558293152930948,0.6897321352592612,0.5777829708081375,0.5740551504384268,13129
1,0.30652955174446106,0.5773934721946716,0.15408530831336975,0.6169152855873108,0.552665650844574,0.9097973704338074,7.43586540222168,0.7372353672981262,1.7945204973220825,6.018680095672607,0.6302855014801025,0.6212342381477356,1.1981834173202515,0.5526046752929688,0.12834598124027252,0.654859721660614,0.5141431093215942,1.0,7.536585330963135,0.0,1.260162591934204,7.121951103210449,0.659578263759613,0.6480393409729004,0.1415825403659268,0.14350003019830648,0.139475374727128,0.15033947734020292,0.44733432999387196,0.4858569022352721,0.909797347654452,1.0,0.552665670006128,0.5141430977647279,0.6876259497017145,0.6791208816706134,0.5773934627047409,0.5526047014564477,26258
2,0.27215948700904846,0.584404468536377,0.16519802808761597,0.6280199885368347,0.5548998713493347,0.945604145526886,7.728518009185791,0.44458281993865967,1.6139477491378784,6.199252605438232,0.6457059979438782,0.6323599815368652,1.4101682901382446,0.5985699892044067,0.20145449042320251,0.67362380027771,0.5411558747291565,1.0,7.536585330963135,0.0,1.9918699264526367,6.390244007110596,0.6616083979606628,0.639661431312561,0.15467929373675762,0.2278877635505105,0.1521709376202156,0.2376333634021477,0.4451001367676947,0.4588441383165864,0.9456041434905085,1.0,0.5548998632323052,0.5411558616834137,0.6993858164241669,0.7022727228799635,0.5844044629816642,0.5985699647363288,39387
3,0.2651273310184479,0.5792630910873413,0.14689020812511444,0.6266476511955261,0.5512345433235168,0.952460765838623,7.784557819366455,0.38854295015335083,1.4757161140441895,6.337484359741211,0.64745032787323,0.6381192207336426,1.4884520769119263,0.5413687229156494,0.10599233955144882,0.6485754251480103,0.50794517993927,1.0,7.536585330963135,0.0,1.0813008546829224,7.3008131980896,0.634315013885498,0.6192770600318909,0.14374523025424868,0.12299176056361147,0.1413354939475533,0.1290009713391176,0.4487654320362368,0.4920548021807234,0.9524607659797423,1.0,0.5512345679637631,0.5079451978192766,0.6983187178753376,0.6736918537276346,0.5792630698291571,0.5413687373511848,52516
4,0.25636160373687744,0.5833138823509216,0.16217896342277527,0.6291846632957458,0.5537358522415161,0.9530702233314514,7.789539337158203,0.3835616409778595,1.535491943359375,6.277708530426025,0.6537328958511353,0.6438459157943726,1.4174443483352661,0.604698657989502,0.2072010636329651,0.6750760674476624,0.5449735522270203,1.0,7.536585330963135,0.0,2.089430809020996,6.292683124542236,0.6662160158157349,0.6442827582359314,0.15212227222104122,0.23919937065791425,0.1495955913885023,0.2492725374030773,0.4462641583853813,0.45502646396578894,0.9530702432278851,1.0,0.5537358416146188,0.5449735360342111,0.700487154333206,0.7054794445646007,0.5833138645960391,0.604698661619608,65645
5,0.24896211922168732,0.5981927514076233,0.18937337398529053,0.6366772651672363,0.5631574392318726,0.9544415473937988,7.800747394561768,0.3723536729812622,1.7621419429779053,6.051058292388916,0.6692928075790405,0.6586222052574158,1.523478388786316,0.5408580303192139,0.1098233163356781,0.6479858756065369,0.5076670050621033,1.0,7.536585330963135,0.0,1.073170781135559,7.308943271636963,0.6379079818725586,0.6235318779945374,0.18290240709317937,0.12206067965582548,0.1799755216033989,0.12803104018616773,0.43684256256131376,0.4923329756245156,0.954441567539162,1.0,0.5631574374386862,0.5076670243754844,0.7083569053449175,0.673447142064772,0.5981927374156911,0.5408580126147362,78774
6,0.24165786802768707,0.5990496277809143,0.20840448141098022,0.6348809599876404,0.5640723705291748,0.9497181177139282,7.762142181396484,0.4109589159488678,1.8144458532333374,5.998754501342773,0.6752265691757202,0.6662713289260864,1.2720671892166138,0.5929520130157471,0.19432084262371063,0.6737690567970276,0.5377030372619629,1.0,7.536585330963135,0.0,1.902438998222351,6.479674816131592,0.664584755897522,0.646816074848175,0.1848571768961261,0.217531217317815,0.18194636767708072,0.2269641095739503,0.43592758812492266,0.4622969856531017,0.9497181166543568,1.0,0.5640724118750774,0.5377030143468983,0.7077726786718533,0.6993587309514048,0.5990496340527077,0.5929519895450901,91903
7,0.2380731850862503,0.6027109026908875,0.19206304848194122,0.6374934911727905,0.5661931037902832,0.953374981880188,7.792029857635498,0.38107097148895264,1.8430883884429932,5.970111846923828,0.677348256111145,0.669479250907898,1.4325096607208252,0.5669050216674805,0.14767563343048096,0.6633684635162354,0.5222535133361816,1.0,7.536585330963135,0.0,1.487804889678955,6.894309043884277,0.6546812653541565,0.6394814252853394,0.1922977975855673,0.16966933248209384,0.18926915271462774,0.17749757417655254,0.43380688668145023,0.47774648367608025,0.9533749822183737,1.0,0.5661931133185497,0.5222535163239198,0.7104575976919382,0.6861583970390247,0.6027109215076645,0.5669050008848568,105032
8,0.23925480246543884,0.6087871193885803,0.2314811497926712,0.6405184864997864,0.5708897113800049,0.9454517960548401,7.7272725105285645,0.4458281397819519,2.004981279373169,5.808218955993652,0.6820318102836609,0.6719530820846558,1.5006167888641357,0.5847803950309753,0.17829649150371552,0.6704399585723877,0.5327585935592651,1.0,7.536585330963135,0.0,1.772357702255249,6.609755992889404,0.6572868824005127,0.6387679576873779,0.205166663915773,0.2024883458392454,0.20206637755751267,0.2114451994706168,0.4291103112405866,0.46724137652076236,0.9454517741972241,1.0,0.5708896887594134,0.5327586234792376,0.7119091343134017,0.6951631069866941,0.6087871021257447,0.5847803905300968,118161
9,0.2293574959039688,0.6076964735984802,0.22839677333831787,0.6395915746688843,0.5701552629470825,0.9454517960548401,7.7272725105285645,0.4458281397819519,1.987546682357788,5.825654029846191,0.688831090927124,0.6822312474250793,1.4569765329360962,0.6144024729728699,0.2340487241744995,0.6862500309944153,0.5511295795440674,1.0,7.536585330963135,0.0,2.2439024448394775,6.138211250305176,0.6706540584564209,0.6483097076416016,0.20291110109515023,0.25713846937714074,0.19983493361783156,0.2677012656293676,0.42984472855300404,0.44887038822305236,0.9454517741972241,1.0,0.570155271446996,0.5511296117769476,0.7113378292964233,0.7106170981360905,0.6076964879234769,0.6144024558641333,131290
