,epoch,loss,TP,FN,TN,FP,auc_roc,auc_pr,val_loss,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,hss,val_hss,tss,val_tss,far,val_far,recall,val_recall,precision,val_precision,f1,val_f1,acc,val_acc,num_train_inst,loss_std,loss_min,loss_max,TP_std,TP_min,TP_max,FN_std,FN_min,FN_max,TN_std,TN_min,TN_max,FP_std,FP_min,FP_max,auc_roc_std,auc_roc_min,auc_roc_max,auc_pr_std,auc_pr_min,auc_pr_max,val_loss_std,val_loss_min,val_loss_max,val_TP_std,val_TP_min,val_TP_max,val_FN_std,val_FN_min,val_FN_max,val_TN_std,val_TN_min,val_TN_max,val_FP_std,val_FP_min,val_FP_max,val_auc_roc_std,val_auc_roc_min,val_auc_roc_max,val_auc_pr_std,val_auc_pr_min,val_auc_pr_max,hss_std,hss_min,hss_max,val_hss_std,val_hss_min,val_hss_max,tss_std,tss_min,tss_max,val_tss_std,val_tss_min,val_tss_max,far_std,far_min,far_max,val_far_std,val_far_min,val_far_max,recall_std,recall_min,recall_max,val_recall_std,val_recall_min,val_recall_max,precision_std,precision_min,precision_max,val_precision_std,val_precision_min,val_precision_max,f1_std,f1_min,f1_max,val_f1_std,val_f1_min,val_f1_max,acc_std,acc_min,acc_max,val_acc_std,val_acc_min,val_acc_max,num_train_inst_std,num_train_inst_min,num_train_inst_max,mcc,mcc_min,mcc_max,mcc_std,val_mcc,val_mcc_min,val_mcc_max,val_mcc_std
0,0,0.457495778799057,4.30149097442627,0.0074306835420429,0.0660981625318527,11.615077781677249,0.4126465559005737,0.4643118858337402,1.0031406998634338,2.1350241184234617,0.0198113827034831,0.3263330079615116,13.491579627990722,0.1903595298528671,0.3554998755455017,0.002126459008893,0.0041233049166256,0.0039347648502781,0.0146006164771196,0.7297476355679138,0.8632941532089976,0.9982761958929606,0.9909115334359828,0.2702523644320861,0.1367058467910022,0.4253530832224154,0.24024261378122908,0.2731433441810125,0.1541508342327635,13120.0,0.0057175431877258,0.4530668556690216,0.4684762358665466,0.0097797027581922,4.293103218078613,4.320544719696045,0.0030440680661193,0.0036945813335478,0.0124069480225443,0.0073770675085751,0.0607940442860126,0.0806451588869094,0.0110009951075185,11.599255561828612,11.630541801452637,0.0288754536626805,0.3557270467281341,0.4323818981647491,0.0150889870957908,0.4349349737167358,0.4751359820365906,0.1574744316280361,0.8348549604415894,1.2414615154266355,0.0247028194115751,2.09756088256836,2.170731782913208,0.0250634173419931,0.0,0.0666666701436042,0.3514783205375673,0.0241935476660728,0.9279999732971193,0.3909954643638766,12.824000358581545,13.830645561218262,0.0137579403625344,0.1687139868736267,0.2081296145915985,0.0100509909572129,0.341194599866867,0.3706629574298858,0.0006083251788766,0.0012585687426554,0.0031079413979537,0.0070138760443607,-0.0011913521381848,0.0179735182132392,0.0011277249047541,0.0023273160671819,0.0057515399160981,0.0248858255374332,-0.0044602556692383,0.0637216912125231,0.0005718116125147,0.7287279455807991,0.730394440920224,0.0034212246170834,0.858137054943484,0.8678278757484008,0.0007052843912919,0.9971223021088546,0.9991401547138072,0.0113543495484998,0.9698113190105012,1.0,0.0005718116125147,0.269605559079776,0.2712720544192009,0.0034212246170834,0.1321721242515992,0.1418629450565159,0.0007061134250595763,0.42462999020542147,0.4266161620128772,0.005228446590811282,0.23316763499702262,0.24835987223591782,0.0007193500289537,0.2723561488020867,0.2740213577062887,0.022068367096573,0.1355846793930169,0.1919395350786126,6.0,13113,13129,0.02572907071161582,0.015299616075833992,0.03495477290058515,0.006728979508681852,0.025634168390479505,-0.01739337998605204,0.0921689584338575,0.03609659178483085
1,1,0.4098385155200958,4.291093158721924,0.0178286384791135,0.3184499263763428,11.362726211547852,0.3837571978569031,0.4745632112026214,0.8037402272224426,1.721841549873352,0.4329939154908061,6.053580260276794,7.764332294464111,0.4600106030702591,0.4925385534763336,0.0126370364125171,0.1194305218446256,0.0231261238990429,0.2365889139400191,0.7258723710209923,0.7997542154543049,0.9958631255522252,0.7990804775119094,0.2741276289790075,0.200245784545695,0.42991282152631694,0.3085806475023469,0.2882750300499737,0.4864666197780874,26240.0,0.0097490387840067,0.3997679948806762,0.4266375005245209,0.009901417659337,4.2832512855529785,4.310643672943115,0.0037555414756715,0.0135467983782291,0.0248138960450887,0.0522974294164651,0.2253694534301757,0.3734491169452667,0.0557886013455473,11.306451797485352,11.46674919128418,0.0053627119074952,0.3772920370101928,0.3911153972148895,0.0067108431849063,0.4646868705749511,0.483852744102478,0.1399240465715267,0.6762688159942627,1.061556696891785,0.3997625595692803,1.1774193048477173,2.119999885559082,0.3989470782429943,0.0080000003799796,0.9677419066429138,3.546193943307337,1.968000054359436,10.887096405029297,3.514471526792156,2.9677419662475586,11.784000396728516,0.2066029661735878,0.2427221685647964,0.7507590055465698,0.1225967316434961,0.3740056455135345,0.6772903203964233,0.0022705417751106,0.0087481090772062,0.0154385291097314,0.0747076910816526,0.0384905302785341,0.2400806111240222,0.004113359605226,0.0161225648206733,0.0282261771082164,0.0912470573463945,0.122236788111339,0.3346696087475651,0.001112435875292,0.7250377886497705,0.7280475456586702,0.0479948543588279,0.7159533181355311,0.8475259031561037,0.0008683278147952,0.9942446043805736,0.9968472341232671,0.1850806195882475,0.5488721773174107,0.9962406011236936,0.001112435875292,0.2719524543413297,0.2749622113502295,0.0479948543588279,0.1524740968438964,0.2840466818644689,0.001335864598260357,0.427325218295485,0.43097643436524513,0.0405661724435155,0.2644710408325277,0.37435896430024956,0.0033296713189838,0.2819841278493595,0.291624623305535,0.1969804081138872,0.257430721231575,0.7540322515302366,12.0,26226,26258,0.0711998388040753,0.05891014332486069,0.08119441099071881,0.00752913831931362,0.18638165270288293,0.11910838752842116,0.260272595026021,0.05242074702318859
2,2,0.367884874343872,4.237594890594482,0.0713267378509044,1.0305224418640138,10.6506534576416,0.4077442467212677,0.4968858420848846,0.7899480581283569,1.6759840488433837,0.4788514569401741,8.087959957122802,5.729952478408814,0.5732460737228393,0.5561278939247132,0.0405004588272002,0.1941091533391303,0.0716740406889247,0.3621524410456974,0.7152996701241523,0.758335468200006,0.9834503494716396,0.777264120842675,0.2847003298758477,0.241664531799994,0.441545350024775,0.3596865085501736,0.3294620364152229,0.6110310789559231,39360.0,0.0113587723573438,0.3593585193157196,0.3884497284889221,0.0148345504497237,4.222772121429443,4.256157398223877,0.0156749382463659,0.0406403951346874,0.0818858593702316,0.2477365272581675,0.6847290396690369,1.4032257795333862,0.2494283116814888,10.2766752243042,11.007389068603516,0.0081065587099769,0.397285908460617,0.4211856424808502,0.0080869321306882,0.483470469713211,0.5072948932647705,0.1596305989283146,0.6612378358840942,1.0921870470046997,0.3483962916135069,1.2764227390289309,2.116666555404663,0.3403699826311193,0.0560000017285347,0.8943089246749878,2.4151633475669225,4.760000228881836,10.709677696228027,2.3804455408357352,3.145161390304565,8.991999626159668,0.1692652622467504,0.3425008654594421,0.7593722343444824,0.1139004153447002,0.4042249023914337,0.6857583522796631,0.0108231613616798,0.0271722717712821,0.0579349872131548,0.0685807886696255,0.1152602924033193,0.3098445252904416,0.0183936833488674,0.0491050033773448,0.1011474047417353,0.0543446834196967,0.3118068912844089,0.4609617725662362,0.0042297263371905,0.7084331277323822,0.7211554072656784,0.0478271402430675,0.6806282757630067,0.8127259497728925,0.003629246600016,0.9810071930162816,0.9905417017301804,0.1581353903721105,0.5880149814790886,0.97368421006563,0.0042297263371905,0.2788445927343215,0.2915668722676178,0.0478271402430676,0.1872740502271075,0.3193717242369933,0.004801654138676775,0.4351822587179163,0.449528568501798,0.04260657732544632,0.3141297872590071,0.4362336077252911,0.0147675258831168,0.3090194775112218,0.352238330893451,0.1298734449551453,0.4302267195036385,0.7615927408220277,18.0,39339,39387,0.12461797924773152,0.10460138812449467,0.15464211017755428,0.018426559371350383,0.265063913129814,0.21525107738482932,0.3465584477769521,0.044737857563651645
3,3,0.3259174883365631,4.160824489593506,0.1480973035097122,3.086865901947021,8.594309902191162,0.4890622973442077,0.5443607330322265,0.6659709692001343,1.284966480731964,0.8698690354824066,10.462200546264649,3.355711793899536,0.7377495646476746,0.6843922972679138,0.1430214285551421,0.250850329857489,0.2298714717358425,0.3544602070888785,0.6730291567056657,0.690911833116106,0.9656282815651178,0.5973840103394453,0.3269708432943343,0.309088166883894,0.4882821692928435,0.3821965771143466,0.4532658786838081,0.7353091444746092,52480.0,0.0088560024599999,0.3133831024169922,0.3360430002212524,0.0377275981483072,4.122828960418701,4.214108943939209,0.0353626346179603,0.098522163927555,0.1885856091976165,0.6423758174530602,2.02970290184021,3.998759269714356,0.6388485011574856,7.681141376495361,9.639851570129396,0.0290143906498071,0.4440838396549225,0.5335104465484619,0.0174677428737032,0.5195629596710205,0.5726670622825623,0.0979329891386059,0.5641684532165527,0.8281552195549011,0.3865292017467388,0.7016128897666931,1.871999979019165,0.3988106316461464,0.2560000121593475,1.4435484409332275,1.8576182530560017,8.146341323852539,12.830645561218262,1.850087633240063,1.024193525314331,5.72357702255249,0.1244505409834225,0.5683065056800842,0.8785922527313232,0.118496844194213,0.5288835763931274,0.8248199820518494,0.0342926501433369,0.0872292546010272,0.192886081673806,0.0613699568888685,0.141329148974292,0.3281527761098107,0.0491707443751645,0.1476232170776905,0.2986214330758474,0.0851330720596768,0.2531444939459302,0.4911012256916915,0.014624482302783,0.6507252354298494,0.695819189057179,0.0716780386371511,0.593457943118288,0.7945823845578742,0.0082162305708968,0.956258994315548,0.9770707956984976,0.1841776783123507,0.3270676567425218,0.8796992419076226,0.014624482302783,0.304180810942821,0.3492747645701506,0.0716780386371511,0.2054176154421257,0.4065420568817119,0.01560928812515166,0.4635491113999619,0.5116637280873164,0.04096797798015572,0.31734961832701225,0.4404761942775071,0.0382639843808958,0.3902986194267184,0.5078749383975253,0.0940562661711263,0.6019318816074823,0.8457661311314891,24.0,52452,52516,0.25323924016339394,0.19251683412260212,0.30141649920342994,0.035755475184008026,0.2851122897886783,0.19408933166430914,0.339254819526019,0.05273259609786149
4,4,0.2903748691082001,4.036863088607788,0.2720585733652115,5.735671806335449,5.945504093170166,0.6280420064926148,0.6363566875457763,0.613225769996643,1.0419226288795471,1.1129128992557529,11.44362277984619,2.374289727210998,0.8093914747238159,0.7567639946937561,0.3051092399423742,0.2469343210298281,0.4278378714646423,0.3119117750445316,0.5926752978217503,0.6710602598339748,0.9368554388513456,0.483929139480481,0.4073247021782497,0.3289397401660252,0.5669104472683365,0.36244378625903034,0.6111688210063109,0.781536586506764,65600.0,0.0063803053236601,0.2833884060382843,0.2991674244403839,0.0367848630062256,3.988861322402954,4.095296859741211,0.0320335968410374,0.2326732724905014,0.3155940473079681,0.8896591303952603,4.172029495239258,6.591811180114746,0.8841354566584753,5.088089466094971,7.497524738311768,0.0470058627072116,0.5451382398605347,0.6773378849029541,0.0319405118970007,0.5821816325187683,0.6735947728157043,0.0847598015316347,0.5291675925254822,0.7660969495773315,0.4462141618910947,0.5725806355476379,1.7599999904632568,0.4502119966253933,0.3680000007152557,1.5725806951522827,1.4042684674278756,9.13599967956543,13.0,1.3777986286362849,0.8548387289047241,4.616000175476074,0.0896011959142059,0.6603288650512695,0.90125572681427,0.1030981227135882,0.5959390997886658,0.8751944899559021,0.0612876903840939,0.198789443565591,0.3658235101879186,0.0443081120117864,0.184178826365575,0.3178942851243804,0.0700738406106754,0.3037536721203167,0.4938686038591282,0.1171569482920428,0.2030359142083417,0.491407384224293,0.0319153077254343,0.5594052588041017,0.646738559279734,0.0570499500361731,0.5988700659337686,0.75,0.0074784581482541,0.9266820026689782,0.9462396307318036,0.2089037111813791,0.2669172837274747,0.827067668119936,0.0319153077254343,0.3532614407202659,0.4405947411958982,0.0570499500361731,0.25,0.4011299340662314,0.0305283239998479,0.5144589451479471,0.5978160350937421,0.051584072263555096,0.3169164937357908,0.43600562036097923,0.0536362853630916,0.5167878582928452,0.6628132457538911,0.0603382114547211,0.6861460815833892,0.8482862865616146,30.0,65565,65645,0.3930433465157631,0.3020910911324465,0.44252218331828025,0.05167822623397441,0.2697151234424505,0.19755319352246592,0.3414939801132358,0.05774661744970463
5,5,0.2558348476886749,3.954922103881836,0.3539996445178985,7.7750321388244625,3.906144046783447,0.7494629979133606,0.7343122363090515,0.5696986019611359,0.9550069212913512,1.199828565120697,11.921439361572263,1.8964731454849244,0.8344789505004883,0.7755149483680726,0.4652727608336623,0.2565359732164441,0.5834097175129712,0.3047616799344727,0.4935166366750887,0.6681151907712015,0.9178324853847388,0.4421745470822766,0.5064833633249113,0.3318848092287983,0.651720856498681,0.36437717445851553,0.7335825354041485,0.8061043203203159,78720.0,0.0077992084616939,0.2433414757251739,0.266661673784256,0.0493645357001049,3.882425785064697,4.034653663635254,0.0433322311191264,0.2933168411254883,0.4220297038555145,0.677084448225741,6.5148515701293945,8.418113708496094,0.6717534546840793,3.261786699295044,5.154703140258789,0.0359926498454512,0.6834882497787476,0.7875857353210449,0.0304794932240559,0.6797127723693848,0.769434928894043,0.067632796553531,0.4847941100597381,0.6795586943626404,0.3962845837411056,0.3821138143539428,1.4639999866485596,0.3841527843014099,0.6639999747276306,1.739837408065796,0.78458038243618,10.83199977874756,12.87804889678955,0.7423699997586297,0.9918699264526368,2.9200000762939453,0.0474135241474994,0.7672702074050903,0.8986449837684631,0.0620878669048938,0.6900542974472046,0.8560182452201843,0.056342162803928,0.3624430322205764,0.5244840383400193,0.0743070379782507,0.1276148600417942,0.3284671897322079,0.0505017277760939,0.4905052738803448,0.6355552070199741,0.1313194204090793,0.1085643154932725,0.4756371716389185,0.0375753952992901,0.4526515181593628,0.5609427569592742,0.0379631281778164,0.6113537205286039,0.7218934962580941,0.0101456911544564,0.9019551474183364,0.9322276247486342,0.1826178181734087,0.1800766249085615,0.6879699310247084,0.0375753952992901,0.4390572430407258,0.5473484818406372,0.0379631281778165,0.2781065037419059,0.388646279471396,0.030353493388066165,0.5969602675895808,0.6849078949829702,0.08379852269317549,0.21860464703914215,0.44963144385176124,0.0399697192198115,0.6594460763077747,0.7730622918874273,0.0246215296017953,0.7743072989638059,0.8402217745822254,36.0,78678,78774,0.5197041753717087,0.4407123971056378,0.5668356861689205,0.043609584719024506,0.2684581914714904,0.13141915479080715,0.36243979541434407,0.08319597480429099
6,6,0.2280419468879699,3.916804218292236,0.392117440700531,8.88283462524414,2.7983412742614746,0.8247037410736084,0.8056716918945312,0.5343962132930755,0.8571609854698181,1.297674536705017,12.246726608276369,1.5711860418319703,0.8643253087997437,0.8123044967651367,0.5699463574306178,0.2622907254136513,0.6694265593757713,0.2835765372232078,0.4151575530029159,0.6492641345166623,0.9089973603342404,0.3973803278741556,0.584842446997084,0.3507358654833377,0.7112907904270674,0.3643797332835958,0.8004756394594248,0.8203634538578332,91840.0,0.007751150369062,0.2140068113803863,0.2377117127180099,0.0308478809040478,3.863861322402954,3.9492573738098153,0.0284424704065883,0.3546797931194305,0.4405940473079681,0.3553728047239078,8.267326354980469,9.33250617980957,0.3511243678481448,2.3473944664001465,3.402227640151977,0.0229094479572595,0.7862188220024109,0.8572531342506409,0.02180039327609,0.7704222202301025,0.8381521105766296,0.048638637005485,0.4918449223041534,0.6245834827423096,0.2826096844520931,0.5447154641151428,1.2480000257492063,0.27605128090049,0.8799999952316284,1.5772358179092407,0.5113027730834676,11.479999542236328,12.666666984558104,0.4721359003512659,1.1707316637039185,2.2720000743865967,0.027477967611454,0.8175013661384583,0.8887404203414917,0.0404442303230078,0.7427363991737366,0.8539735078811646,0.0363155837785931,0.5090780253741211,0.6204803719912801,0.0563588397103651,0.1836609371680359,0.3300180696749434,0.0288664143803571,0.6209490679333056,0.7095263315923392,0.0969402363511743,0.1699523425771405,0.4212538289649887,0.0290169635181854,0.3742088523702037,0.4627946100264825,0.0238279694486937,0.6157024884254876,0.6883720942920707,0.0066245150896715,0.8976423241815241,0.917454859097642,0.1302363526166743,0.2567049812734029,0.5864661717315115,0.0290169635181854,0.5372053899735175,0.6257911476297963,0.0238279694486937,0.3116279057079293,0.3842975115745124,0.02126777541792168,0.676274242095357,0.741765331578894,0.062460044644124524,0.281512604783159,0.441926345250315,0.0214889756880067,0.7636546475487497,0.8290790627940023,0.013696062421911,0.8015113260988808,0.8377016124300538,42.0,91791,91903,0.602640669445601,0.5535146277540767,0.6448599790762014,0.02967805976653111,0.2673586897903316,0.18477816090011226,0.3454872590195085,0.060885763145691794
7,7,0.200820180773735,3.95496244430542,0.3539592325687408,9.518170738220215,2.163005328178406,0.8738227844238281,0.8566942691802979,0.7265264928340912,1.231596338748932,0.9232391834259032,10.853237342834472,2.96467514038086,0.7725242853164673,0.7136934995651245,0.6474601587447895,0.2620068008997971,0.7326775877004372,0.3576786241090607,0.3524884734477381,0.685352513909945,0.9178558404630984,0.5723578132069524,0.6475115265522617,0.3146474860900549,0.7590702274831527,0.3889469167444405,0.8425946337888993,0.7564444864665532,104960.0,0.0101468781261805,0.1856911927461624,0.2174694538116455,0.0192746994693652,3.9257426261901855,3.985111713409424,0.0182743357264555,0.3263027369976043,0.3787128627300262,0.2567099585488684,9.064356803894045,9.859801292419434,0.2523123015744618,1.8200992345809937,2.6051979064941406,0.0177032064815954,0.8418353199958801,0.8964071273803711,0.018549351188728,0.824008584022522,0.8814533948898315,0.2445892906149999,0.4783234298229217,1.0251036882400513,0.3296231933641452,0.7822580933570862,1.7680000066757202,0.3404913936347537,0.3600000143051147,1.3629032373428345,1.4258527788954385,8.736000061035156,12.637096405029297,1.4085858450649358,1.2177419662475586,5.015999794006348,0.1044335377865623,0.628231406211853,0.8915638327598572,0.1100036470438529,0.5692102909088135,0.8489481806755066,0.0311079210271183,0.5952481546111351,0.6927717200155801,0.0454824327035785,0.1945331913697788,0.3316112629877981,0.0244429492357025,0.6921086041324673,0.7684848049900812,0.0693406487112078,0.2767687576295139,0.4660801278504283,0.026477289511612,0.3135285265061823,0.3967206820042691,0.0577007409240785,0.6088709649780105,0.7584683225258408,0.0042068759114526,0.9120184042546512,0.9243165460544396,0.1569771529339778,0.3646616607161438,0.8308270626147908,0.0264772895116119,0.603279317995731,0.6864714734938177,0.0577007409240786,0.2415316774741591,0.3911290350219895,0.019291864622916512,0.7272520809962795,0.7878341949956351,0.031388118400712754,0.34893618408561894,0.4437869875701777,0.0164938892697444,0.8142503578871881,0.8657770186747596,0.0688400085909493,0.6614609666068804,0.8387096717713339,48.0,104904,105032,0.6693954905561906,0.6250197983935665,0.7091721742122565,0.026836063641623692,0.2893742663047717,0.23295350286273894,0.34337743719024966,0.03933974617794117
8,8,0.1768653571605682,3.975758981704712,0.3331626653671264,9.970648765563965,1.7105273008346558,0.9083533763885498,0.8943735480308532,0.547266036272049,0.9740176796913148,1.180817818641663,12.003425788879394,1.8144866943359368,0.8502171277999878,0.7898787379264831,0.7053236892684078,0.2829047924761306,0.7762542460890501,0.3202082816120317,0.3003440059524361,0.6492269200888688,0.9226918750730266,0.4515700603297838,0.6996559940475638,0.3507730799111312,0.795736350193297,0.390504877596478,0.8721912912738832,0.8124544219425879,118080.0,0.0080093469039065,0.1636939048767089,0.1889331638813018,0.0218203957116724,3.945544481277466,4.0086846351623535,0.0282221245706745,0.3027295172214508,0.3824257552623749,0.155719230509436,9.748762130737305,10.230769157409668,0.1528415205930414,1.4491314888000488,1.9207921028137207,0.011065196680093,0.8903653025627136,0.9252129197120668,0.0118303904054953,0.8758449554443359,0.9131385684013368,0.0693325320121015,0.4880729615688324,0.6733964681625366,0.2009164999353926,0.7154471278190613,1.2195122241973877,0.1906211896013047,0.9512194991111756,1.4065040349960327,0.4450624170156115,11.373983383178713,12.51612949371338,0.4225303495133086,1.3387097120285034,2.4471545219421387,0.0285013945507644,0.8055922389030457,0.8770177960395813,0.0381987444424887,0.7275869846343994,0.823847234249115,0.0227707348906937,0.6719132725482291,0.7433648067596493,0.0399636030349642,0.2160853068508939,0.3309460989792507,0.0186073214432008,0.7470399591544976,0.8057136392186384,0.065821302598197,0.223448446779197,0.384738930965359,0.0200223342456768,0.2655148975132515,0.3274261671283374,0.0301005018452744,0.5993485348090745,0.6879432766087115,0.0063975877664927,0.9116385431596408,0.9297841713828234,0.0913385072113796,0.3371647474063026,0.561797762064602,0.0200223342456768,0.6725738328716626,0.7344851024867485,0.0301005018452744,0.3120567233912885,0.4006514651909255,0.014849903009635507,0.7740682227245808,0.82067563600551,0.041194206126451256,0.3241252209031304,0.43006993225602647,0.0109831980513857,0.8560266082179018,0.8904492202119878,0.0166314631845966,0.787493638954392,0.8302083362669995,54.0,118017,118161,0.7197034223096889,0.6886513854246898,0.7540747325753027,0.020796555734198544,0.28847776937797753,0.21630302552068414,0.332182448662587,0.04306499488223106
9,9,0.1535611510276794,4.022303771972656,0.2866179227828979,10.320392990112303,1.3607828140258789,0.9336923003196717,0.9230269432067872,0.5348682284355164,0.8486465692520142,1.3061889171600345,12.130386352539062,1.6875261545181277,0.8508130192756653,0.7909738063812256,0.7575361981654416,0.2501003281044885,0.8169915566094602,0.2705999081343894,0.2524406232727004,0.6605272476679105,0.9334870625480972,0.3928366150258188,0.7475593767272994,0.3394727523320896,0.8301567603782228,0.35704710921548205,0.8969742437328575,0.8125306072270904,131200.0,0.0067509669071685,0.1418996453285217,0.1629272997379303,0.0194003984701544,3.992574214935303,4.049627780914307,0.0210382496238346,0.2617866098880768,0.3118811845779419,0.1212570883825614,10.162128448486328,10.531017303466797,0.118981493983362,1.14888334274292,1.5074257850646973,0.0073615160198931,0.9235398769378662,0.9462538361549376,0.0080617612745647,0.912183403968811,0.93699848651886,0.0577729411810966,0.4697311818599701,0.6223193407058716,0.2063456069036077,0.577235758304596,1.1583333015441897,0.1828190032818196,1.0499999523162842,1.544715404510498,0.5503214550276316,11.479999542236328,12.845528602600098,0.5091237005927752,1.0243902206420898,2.2720000743865967,0.0316585082713873,0.8012701272964478,0.8865005373954773,0.0417153334552622,0.7262568473815918,0.8355182409286499,0.0177227922058274,0.7351062098243695,0.7896653112630574,0.0284500297081119,0.2211384754039796,0.3012877580973561,0.0135183620650498,0.7990482434419031,0.8409164367345405,0.0574529030402786,0.1981736789433512,0.3662201483076059,0.0172189018437012,0.2210023823003122,0.2728494630616336,0.0251158281487266,0.6375545693676833,0.7064676672240146,0.0048160281857243,0.9275445658902146,0.9392805733435065,0.0910065682819319,0.2720306519867329,0.5245283063682811,0.0172189018437012,0.7271505369383664,0.7789976176996878,0.0251158281487266,0.2935323327759854,0.3624454306323167,0.011784111906936129,0.8154754438595877,0.8516634067757831,0.03601259198769178,0.3100436684018753,0.41741740954817885,0.0082470075224005,0.886353083862263,0.911785244092435,0.0215619692868445,0.7823677475746539,0.8393492676345858,60.0,131130,131290,0.7672344523919771,0.746543351533468,0.7966648702956307,0.0162478345440607,0.25453266741228037,0.22394222673961145,0.31075139615672,0.030407450377987488
