,epoch,loss,TP,FN,TN,FP,auc_roc,auc_pr,val_loss,val_TP,val_FN,val_TN,val_FP,val_auc_roc,val_auc_pr,hss,val_hss,tss,val_tss,far,val_far,recall,val_recall,precision,val_precision,f1,val_f1,acc,val_acc,num_train_inst,loss_std,loss_min,loss_max,TP_std,TP_min,TP_max,FN_std,FN_min,FN_max,TN_std,TN_min,TN_max,FP_std,FP_min,FP_max,auc_roc_std,auc_roc_min,auc_roc_max,auc_pr_std,auc_pr_min,auc_pr_max,val_loss_std,val_loss_min,val_loss_max,val_TP_std,val_TP_min,val_TP_max,val_FN_std,val_FN_min,val_FN_max,val_TN_std,val_TN_min,val_TN_max,val_FP_std,val_FP_min,val_FP_max,val_auc_roc_std,val_auc_roc_min,val_auc_roc_max,val_auc_pr_std,val_auc_pr_min,val_auc_pr_max,hss_std,hss_min,hss_max,val_hss_std,val_hss_min,val_hss_max,tss_std,tss_min,tss_max,val_tss_std,val_tss_min,val_tss_max,far_std,far_min,far_max,val_far_std,val_far_min,val_far_max,recall_std,recall_min,recall_max,val_recall_std,val_recall_min,val_recall_max,precision_std,precision_min,precision_max,val_precision_std,val_precision_min,val_precision_max,f1_std,f1_min,f1_max,val_f1_std,val_f1_min,val_f1_max,acc_std,acc_min,acc_max,val_acc_std,val_acc_min,val_acc_max,num_train_inst_std,num_train_inst_min,num_train_inst_max,mcc,mcc_min,mcc_max,mcc_std,val_mcc,val_mcc_min,val_mcc_max,val_mcc_std
0,0,0.2515308290719986,7.55126838684082,0.6546888828277588,4.049774122238159,3.734366226196289,0.7907882928848267,0.7654350519180297,0.5523604094982147,6.696168899536133,0.9582261830568314,5.897810459136963,2.420542359352112,0.8391639828681946,0.8201564908027649,0.4449796499252816,0.5794313019785009,0.4404993104266742,0.5832766654712905,0.3303729709801934,0.2574637653648577,0.9202192263695214,0.8748016358119625,0.6696270290198065,0.7425362346351423,0.7750343499134014,0.7990837823031345,0.7255139658162462,0.7884877132910251,13120.0,0.0305811757529483,0.2191938757896423,0.3072197437286377,0.0192097779698124,7.518472671508789,7.576732635498047,0.0198131833103586,0.6175742745399475,0.6724137663841248,0.3190682048230127,3.5209360122680664,4.402227878570557,0.3229201846784156,3.392326831817627,4.277093410491943,0.0238909438137183,0.7467061877250671,0.8167275786399841,0.0236231059262461,0.7220973372459412,0.7914779186248779,0.1073877689154143,0.3857682645320892,0.6865878701210022,0.5744946792611116,5.97560977935791,7.569105625152588,0.57068273393295,0.1382113844156265,1.6260162591934204,0.9394898632582394,4.463414669036865,7.193548202514648,0.8983224394024597,1.1774193048477173,3.8211381435394287,0.0436741299776212,0.7952446937561035,0.9152455925941468,0.0474639135909996,0.7783404588699341,0.9028781056404114,0.0430631418369375,0.3735643542086619,0.4937031518349182,0.0808532140860651,0.484289382516385,0.7132002336938252,0.0429750187203094,0.36942320531571,0.4894162109890998,0.0796758611589573,0.4866406068533337,0.7134675160362383,0.0193531883932558,0.3092632364630429,0.3626017929752867,0.0627339589173126,0.1530398270877287,0.3354746589394745,0.0023674664032446,0.9179070822819144,0.924633738848197,0.0744739071259254,0.7860962574392444,0.9820675101018884,0.0193531883932558,0.6373982070247133,0.6907367635369571,0.0627339589173125,0.6645253410605255,0.8469601729122712,0.013695635283234473,0.7523568941537002,0.7907517381133891,0.03400589962367056,0.7526132467695185,0.8505263176239098,0.0210806388199527,0.6904413519958351,0.7492065913413858,0.0412134223090644,0.7411458381839716,0.8568548389800614,6.0,13113,13129,0.48293557422024314,0.41979969670951545,0.5271110524390075,0.03819654236791136,0.5978947557392138,0.4901835091359188,0.7132235093968443,0.07432387311343014
1,1,0.1980310797691345,7.613015747070312,0.5929415404796601,4.717770004272461,3.066370296478272,0.8247600436210633,0.7997996926307678,0.7004568159580231,6.923812198638916,0.7305827349424362,4.968491262197494,3.349861717224121,0.812870180606842,0.7910947918891906,0.5382041966788302,0.4974311847017884,0.5338298706181286,0.501840422642184,0.2868995626978973,0.2988993343871809,0.927749946254511,0.9049474490313092,0.7131004373021028,0.7011006656128191,0.8063043686590685,0.77996937960285,0.771151751985521,0.7446249551969913,26240.0,0.0192994898068839,0.1821293085813522,0.235357254743576,0.0401131931639311,7.580645084381103,7.692118167877197,0.049402758391082,0.4987684786319732,0.6327543258666992,0.1861015766637982,4.476601123809815,4.959158420562744,0.1877495892938553,2.8353960514068604,3.3214285373687744,0.0137974267514673,0.8025451302528381,0.8378735780715942,0.0152464864050745,0.7736889123916626,0.8124134540557861,0.2644662225048096,0.4816630780696869,1.2177988290786743,0.6486380817913872,5.733333110809326,7.691056728363037,0.6811483794857344,0.0162601619958877,2.0166666507720947,2.2734494658476336,0.4552845656871795,6.5333333015441895,2.2610221546560227,1.7166666984558103,7.829268455505371,0.0833336712977598,0.6486397981643677,0.873326301574707,0.0758981614267692,0.641517162322998,0.8485783338546753,0.0216838340191627,0.5091017986367494,0.5677190918712434,0.2268039777140345,0.0510434912319329,0.6473373233016718,0.02185776971171,0.5045527058233272,0.5637371210737196,0.2285842425527095,0.0528461348299,0.6527351658386278,0.0119263360951633,0.27170304056446,0.3015766515782524,0.1036762520560165,0.2304250660947522,0.5044526041015555,0.0059349992287427,0.9229607262156012,0.9391069001248428,0.0876890124884958,0.7397849402822968,0.9978902953872018,0.0119263360951634,0.6984233484217476,0.7282969594355401,0.1036762520560165,0.4955473958984445,0.7695749339052478,0.00701617971311555,0.7959356515714898,0.8159170895448346,0.06537917952180931,0.6622331017315609,0.8299516826901303,0.0105965715730669,0.7569245172946377,0.7855097118706452,0.1192015804817152,0.5094051751987949,0.8225806386119896,12.0,26226,26258,0.5666301580807099,0.5395294627725118,0.5918292436696652,0.0181336391353546,0.5294593353814714,0.15609447172161503,0.6578833176843181,0.19241317149725043
2,2,0.1721193552017212,7.666988658905029,0.5389686226844788,4.961525344848633,2.8226149559020994,0.8444433093070984,0.8206840515136719,0.6380580723285675,5.578914117813111,2.0754810214042663,6.673811244964599,1.6445417702198029,0.8318757891654969,0.8100696444511414,0.5760432918548886,0.5308702423869306,0.5717129969077442,0.5318522635725845,0.2689351979896475,0.1987548152230711,0.9343257336744876,0.7293332228180818,0.7310648020103525,0.8012451847769289,0.8202433395552167,0.7249345274230926,0.7897718011595183,0.7671965603327849,39360.0,0.0134620809670944,0.1534487754106521,0.1915710866451263,0.0338894579383793,7.627791404724121,7.724137783050537,0.0421369810055941,0.4667487740516662,0.5856079459190369,0.1509159218680799,4.79776668548584,5.1757426261901855,0.1501149598949693,2.618811845779419,2.9975368976593018,0.0130693537529425,0.8257525563240051,0.861866295337677,0.0150834017190177,0.7980996370315552,0.8401923179626465,0.2011033568030971,0.414089560508728,0.9479109644889832,1.86642276935464,2.3548386096954346,7.414634227752685,1.8809583704792152,0.1869918704032898,5.27419376373291,1.0320855846963588,5.138211250305176,8.145161628723145,1.045893929849341,0.2258064448833465,3.252032518386841,0.0547877825375661,0.7443287372589111,0.8957608342170715,0.0613954891231995,0.7192592024803162,0.883542537689209,0.0191495056158477,0.550034894676279,0.6047112815802983,0.1313390515287911,0.2902034373669455,0.6528204694017349,0.0193404727471219,0.5455457002600879,0.6007368391329297,0.1367044860482191,0.2816931083791576,0.6568393549327953,0.0103162108127321,0.2543880702083822,0.2809356705378288,0.0738614871672311,0.087500001010485,0.3048780463272478,0.0050619949766276,0.9287009043492838,0.94301608613454,0.2458996088504258,0.3086680583368942,0.975401069719984,0.0103162108127321,0.7190643294621711,0.7456119297916177,0.0738614871672312,0.6951219536727521,0.912499998989515,0.006663598413945636,0.810547132994362,0.8303099301631041,0.13990316885961707,0.4612953986647326,0.8297244112713044,0.0093718841122005,0.7770191646871867,0.8037773858577191,0.0610285124736171,0.6562499965657481,0.8256926978405691,18.0,39339,39387,0.6015977230970246,0.577007400784032,0.6270639187771048,0.01679815513847896,0.5653603310736928,0.38253293165910146,0.6589852226693148,0.10254701375906114
3,3,0.1570737689733505,7.6806083679199215,0.5253490328788757,5.154289722442627,2.6298505306243896,0.8607251882553101,0.8393345952033997,0.5253290355205535,6.485174083709717,1.1692209362983703,6.435111331939697,1.8832416534423828,0.8776246428489685,0.8597480654716492,0.6023151670059217,0.6186456946360087,0.5981433198086282,0.6211235630458456,0.2549433802619266,0.2178955879404949,0.9359861547211632,0.8475092119832344,0.7450566197380735,0.7821044120595051,0.8296315878493591,0.8078129521879163,0.8026781697660053,0.8089306638444652,52480.0,0.0105844206245718,0.1467199623584747,0.1735058575868606,0.0353972664219559,7.659653663635254,7.751231670379639,0.0444321773496242,0.4396551847457886,0.5680692791938782,0.1257490833091788,4.976426601409912,5.278465270996094,0.1277177298650818,2.5160892009735107,2.801488876342773,0.0102349319246848,0.8473374247550964,0.8694971799850464,0.0122189488495496,0.8222629427909851,0.8502345681190491,0.1347140887290312,0.4050096869468689,0.72374027967453,0.7518488823822465,5.241666793823242,7.520325183868408,0.7703969689899722,0.1869918704032898,2.508333444595337,0.7358725836632106,5.02439022064209,7.050000190734863,0.7357073733211956,1.2000000476837158,3.260162591934204,0.032526033844228,0.8280364871025085,0.9042794108390808,0.0392604676656826,0.8024271726608276,0.8945693373680115,0.0141791300118303,0.577637084676974,0.6157703393017173,0.055997845538468,0.5336193566198416,0.6806595504595314,0.0143546159588864,0.5731986380685268,0.6119521575097076,0.0567880646096363,0.5308895345911009,0.6847409525794084,0.0086945463058551,0.2472634415443485,0.2676306776930461,0.0453480140139297,0.1728526055313143,0.3024132729181156,0.005339517308662,0.930967065576906,0.9463238605877364,0.099303289586366,0.6763440816219674,0.9757383965021068,0.0086945463058551,0.7323693223069538,0.7527365584556515,0.0453480140139297,0.6975867270818844,0.8271473944686857,0.0048094557504062795,0.8207478238016318,0.8339284496435749,0.035899955459450295,0.7386964144949127,0.8425742585270349,0.0069406454659611,0.7905966290288136,0.8091957540055617,0.0279182892420978,0.7682291636398684,0.8397177457809448,24.0,52452,52516,0.6247847720725823,0.602506421346677,0.6358893892276071,0.011955988289445874,0.6312133118048269,0.5409931673272598,0.6863532741764468,0.050212717884206594
4,4,0.1482873022556305,7.688540077209472,0.5174172580242157,5.257439613342285,2.5267006874084474,0.8698499321937561,0.8499947786331177,0.6929548978805542,6.935607433319092,0.7187876865267754,5.656814193725586,2.661538767814636,0.8387788653373718,0.8124590516090393,0.6164400651044064,0.5806898145429441,0.6123569111075409,0.5869980573326948,0.2473209133007848,0.2695918481266216,0.93695168928332,0.9066770931422866,0.7526790866992151,0.7304081518733784,0.8347559420421241,0.8025537882805311,0.8096251093135235,0.7883986123221145,65600.0,0.0091449015154885,0.1407135128974914,0.163906455039978,0.0305818535267952,7.646401882171631,7.741379261016846,0.038911084927923,0.4495073854923248,0.5669975280761719,0.0617087341360195,5.155086994171143,5.314356327056885,0.0625517019417428,2.4727046489715576,2.622828722000122,0.0084324007022851,0.8573907613754272,0.8771858811378479,0.0108316517953021,0.8323640823364258,0.8595919609069824,0.1310535117632113,0.5582104325294495,0.8801853656768799,0.7782618680100273,5.425000190734863,7.556451797485352,0.8192589848751619,0.0725806429982185,2.325000047683716,0.8541525608784416,4.411290168762207,6.866666793823242,0.8758923336640048,1.3833333253860474,3.959677457809448,0.0317637617069756,0.7908915877342224,0.881384015083313,0.0356252338887978,0.7604012489318848,0.8580127358436584,0.0094366700780631,0.5979417951023438,0.6234862483157352,0.0570745909997476,0.5060351293562789,0.6669269827732177,0.0095065397165978,0.5937519102317261,0.6194643527399566,0.0575151259728024,0.5174611991568137,0.6734972798806556,0.004714085883724,0.2433752518547924,0.2554065463224313,0.049054613151009,0.2031823679187517,0.3438375316939845,0.0046693702041548,0.9309667654334778,0.9451210345239124,0.1055248768800176,0.7000000030763687,0.9904862584391346,0.004714085883724,0.7445934536775687,0.7566247481452075,0.049054613151009,0.6561624683060154,0.7968176320812483,0.0036963882093696706,0.8274149161895415,0.8372973019277248,0.03296693514607582,0.7452776234152859,0.8402710479651276,0.0046372424720413,0.8005275848259398,0.8130870155456204,0.0291148848473709,0.7479838697557082,0.832231820595153,30.0,65565,65645,0.6372230037772149,0.6190874783219013,0.643377616108979,0.009178673952257934,0.6115988252894446,0.5380662015438572,0.6803729792024544,0.04979797499704322
5,5,0.1428935587406158,7.682552242279053,0.5234050035476685,5.354668521881104,2.429471826553345,0.8774861097335815,0.8586129069328308,0.6365276455879212,6.925262355804444,0.729132691025734,5.850450801849365,2.4679019927978514,0.8584933757781983,0.8362540006637573,0.6280649082203911,0.6028512420696199,0.6241235266791324,0.6088493696919738,0.2402113140622266,0.2606926031263974,0.9362248533582744,0.9052735322335888,0.7597886859377734,0.7393073968736026,0.8388109173411413,0.8118735079060141,0.8153308561100152,0.7998663191188075,78720.0,0.0086059009992307,0.1337804198265075,0.1543021649122238,0.0517827619185492,7.598014831542969,7.761083602905273,0.060363774386256,0.4298029541969299,0.6153846383094788,0.0877069924725877,5.199751853942871,5.461633682250977,0.0901914369457593,2.3069307804107666,2.5781638622283936,0.0072115181045329,0.8659523129463196,0.8843520879745483,0.0085950101290024,0.8464656472206116,0.8669637441635132,0.131674277110845,0.3850226402282715,0.7607358694076538,0.4696968816245161,6.191666603088379,7.422764301300049,0.5289121531170881,0.1788617819547653,1.5583332777023315,0.4191832320565129,5.338709831237793,6.569105625152588,0.4585325459701896,1.715447187423706,3.0322580337524414,0.0281745041048772,0.8260341882705688,0.9098619222640992,0.037169398069202,0.8020215630531311,0.9070156812667848,0.015461566495306,0.5976011554054761,0.640626526425791,0.0440392027973862,0.5227294864974924,0.6446041932698131,0.0154757216598014,0.5936031933835486,0.636566687915753,0.0454726248928304,0.524177254507233,0.6463097710242716,0.0073736214154147,0.2309503261634834,0.2533528488258993,0.0289327230940156,0.2068627500870923,0.2926070039626675,0.0072851997243857,0.925075525600786,0.9475266869830772,0.0680494433571194,0.7989247352680812,0.9764705893192024,0.0073736214154148,0.7466471511741006,0.7690496738365166,0.0289327230940156,0.7073929960373325,0.7931372499129076,0.006321021653021855,0.8263392193054765,0.8433423860014911,0.02456923683312848,0.7640102842964708,0.8318906654531816,0.0076380612603446,0.8002948185694564,0.8215998717437448,0.0218144230656141,0.760937499126885,0.8220640539418376,36.0,78678,78774,0.6470249286467593,0.6167611352544768,0.6573054923402075,0.015302856533809238,0.622418464514789,0.5247832116536728,0.6663261959998017,0.050470399045481375
6,6,0.1352370649576187,7.697210788726807,0.5087465524673462,5.429402160644531,2.354738092422485,0.8847570896148682,0.8673713445663452,0.6672400414943696,5.875561141967774,1.7788339018821715,6.687973499298096,1.63037930727005,0.851470685005188,0.8291748523712158,0.639395532054193,0.5715818930288732,0.6355033395895106,0.5715612912872986,0.234242374178654,0.1932124835989219,0.938006327462588,0.7673354414243265,0.7657576258213459,0.806787516401078,0.8431705256533988,0.7671992713259306,0.8209213897803472,0.7865310155003419,91840.0,0.0067345830940337,0.1276798099279403,0.1448069214820861,0.0398942280985546,7.629032135009766,7.738916397094727,0.0435945806556118,0.4519704580307007,0.5843672752380371,0.0608789579411776,5.3138957023620605,5.49009895324707,0.0620658772250886,2.2784652709960938,2.464019775390625,0.0064170053178546,0.8742806315422058,0.891321063041687,0.0077214038117239,0.856252908706665,0.8757094144821167,0.1246338452930511,0.4394120275974273,0.8014179468154907,1.281072891782723,4.0960001945495605,7.362903118133545,1.2680377443373574,0.2661290466785431,3.48799991607666,1.0145773668099043,5.282258033752441,8.031999588012695,1.0288671624413688,0.2639999985694885,3.088709592819214,0.021968177921787,0.8277661800384521,0.8874487280845642,0.0276938404639077,0.8026002645492554,0.8788769841194153,0.0123719850285464,0.6160015549467811,0.6498008457143691,0.047249366198549,0.5162168413426004,0.6349347269093508,0.0123556733125803,0.6120550254472052,0.6456452157300983,0.0522574695832812,0.5082618394551848,0.641001367227068,0.0055296954346673,0.2277337869560157,0.2441302984731084,0.0809898559033464,0.0605504557055142,0.2955246887001853,0.0052704258519748,0.9288519593350196,0.9448203270262632,0.1662645150217293,0.5400844059601877,0.9651162767531604,0.0055296954346673,0.7558697015268915,0.7722662130439842,0.0809898559033464,0.7044753112998147,0.9394495442944858,0.005174792260505036,0.8334801760737577,0.847485241812719,0.05516554880284029,0.685867396246663,0.8320964804091643,0.0061245325076689,0.8093723329207844,0.8261643236578735,0.02178511557048,0.759895837008177,0.8159634027793146,42.0,91791,91903,0.657410384569921,0.6340306163558995,0.6666879773594064,0.012351276737851169,0.5971476239523407,0.5276150290408268,0.6579544983537879,0.045200635443875835
7,7,0.1331426620483398,7.685844802856446,0.5201125681400299,5.4515793800354,2.332561016082764,0.8875133037567139,0.871092414855957,0.5380415141582489,6.621782016754151,1.0326131194829942,6.390268039703369,1.928084874153137,0.8787922620773315,0.8587874293327331,0.6407943320982741,0.6305273515540033,0.6369654325050877,0.6339872170287668,0.232796567239579,0.2216355441325296,0.9366226104701706,0.8654920213722701,0.767203432760421,0.7783644558674705,0.843482762961241,0.8155921598700131,0.8215974728366575,0.8146750705195196,104960.0,0.0050079582431437,0.1280973255634308,0.140136256814003,0.027965258170617,7.635235786437988,7.716748714447021,0.0357411346168011,0.474137932062149,0.578163743019104,0.0760414452612,5.320099353790283,5.536945819854736,0.0744226365508164,2.2524752616882324,2.457816362380981,0.0064942733247693,0.8751325607299805,0.8928145170211792,0.0073862972634253,0.8573955297470093,0.8776880502700806,0.0986082415935615,0.4139724373817444,0.6792758703231812,0.6809094027337106,5.458333492279053,7.387096881866455,0.7125099555261181,0.2419354766607284,2.2916667461395264,0.507320478077977,5.52419376373291,6.9679999351501465,0.5430470039196901,1.3279999494552612,2.846774101257324,0.0261763533610076,0.8303393721580505,0.9063449501991272,0.0301214041595517,0.803514838218689,0.891351580619812,0.012899959280365,0.6175644392201681,0.6557618587592814,0.0520891009610346,0.5333812837177146,0.6699400084318247,0.0129718322459124,0.6136078978202006,0.6521581785460473,0.0537473743882031,0.5315738021719318,0.6732173191616118,0.0062519382214023,0.2265372148108816,0.2435156705960922,0.0337433961127602,0.1741867730318752,0.2781717793737885,0.0042820677182588,0.9296072544692928,0.9421139673243776,0.0918803854643613,0.704301074111044,0.9682875277897712,0.0062519382214023,0.7564843294039078,0.7734627851891184,0.0337433961127602,0.7218282206262114,0.8258132269681249,0.0051580308125689376,0.8341579155395347,0.8494543427671692,0.03518338972787279,0.7460136713228891,0.8414929719796692,0.0063603383431466,0.8101481923927396,0.8289301338033236,0.0256084069481493,0.7677083313465118,0.8352644863047217,48.0,104904,105032,0.6581679307092684,0.6356392444144753,0.6730019910233699,0.012437703027092793,0.6419347629667089,0.5365669957583286,0.67887420688198,0.053322902906214
8,8,0.1287261292338371,7.686067771911621,0.5198895454406738,5.523415756225586,2.260724592208862,0.8917057037353515,0.8754875779151916,0.5591708242893219,6.60350866317749,1.050886470079422,6.390239620208741,1.9281131267547609,0.8705883145332336,0.8472243905067444,0.6499525280694455,0.6281897303404615,0.6462240679259817,0.6316996736984697,0.2272508078534945,0.2220414383926011,0.9366503512260056,0.863214818699294,0.7727491921465054,0.777958561607399,0.8468341895303786,0.8138743036038176,0.8261039094873048,0.8135241334314948,118080.0,0.0063086761023846,0.1212585419416427,0.1383021175861358,0.0375775036464719,7.615384578704834,7.727832317352295,0.0445300422070636,0.4630541801452636,0.5980148911476135,0.0779851819738906,5.375930309295654,5.607673168182373,0.0782237894459749,2.160891056060791,2.4019851684570312,0.0061328574014875,0.8832889199256897,0.9008057713508606,0.0080173282304218,0.8663948774337769,0.8876619338989258,0.0814059764166495,0.4598546624183655,0.6831367611885071,0.7081488915506184,5.308333396911621,7.308943271636963,0.7472623543902613,0.2926829159259796,2.441666603088379,0.4826931070736651,5.707316875457764,7.008333206176758,0.5192059846937553,1.2416666746139526,2.682926893234253,0.0180156198135555,0.8468883633613586,0.8972373604774475,0.02043356330562,0.8251234889030457,0.8806378841400146,0.0142626647622862,0.6221948426266027,0.6613557407667869,0.0480371241250329,0.5369606538838732,0.6699359430473345,0.0142974965951535,0.6183691346257039,0.6574710621761821,0.0504355486766737,0.5344411911196927,0.6746120955197354,0.0067963027166007,0.2191540088295758,0.2397820215368974,0.0309312590903432,0.1895161199467752,0.2685109843267096,0.005361349173155,0.927190331683897,0.9434671472633964,0.0961864766184414,0.6849462447627899,0.9614973285052032,0.0067963027166007,0.7602179784631026,0.7808459911704242,0.0309312590903432,0.7314890156732904,0.8104838800532248,0.005851549565189533,0.8354430345810739,0.851258895480083,0.0359205138145388,0.7424242476028617,0.8388045107737797,0.0070486163623451,0.8123981630382481,0.8318118526714046,0.023325924079388,0.7697916684284185,0.8341733875436588,54.0,118017,118161,0.6661525579019927,0.6389007784966553,0.6768135432661363,0.013951202855204872,0.6397269905723145,0.543176776461229,0.6775485646368139,0.04908071619699968
9,9,0.1274210855364799,7.688245391845703,0.5177118420600891,5.553835391998291,2.230304956436157,0.8948603272438049,0.8793397307395935,0.5769370079040528,5.9781499862670895,1.6762451887130738,6.7733992576599125,1.544953578710556,0.8695414185523986,0.8501134514808655,0.6540885053802981,0.5950005103901361,0.6504020694449022,0.5946498655885667,0.2247952204968073,0.1942069158246804,0.9369183862211836,0.7805205357645721,0.7752047795031926,0.8057930841753194,0.8484038349737837,0.7828630635299205,0.8281426187029982,0.7982993848625395,131200.0,0.0071335968016519,0.1184895262122154,0.1393170654773712,0.0477513811609068,7.625309944152832,7.7733988761901855,0.0566444357697999,0.4174876809120178,0.5880893468856812,0.1040660077702689,5.379652500152588,5.660891056060791,0.1054345797842498,2.107673168182373,2.3982629776000977,0.0077050940807118,0.8806780576705933,0.9037511348724364,0.008743983329307,0.8634544610977173,0.8897738456726074,0.0391863091475566,0.5397201776504517,0.6471245884895325,1.0029493842973438,4.504000186920166,7.104838848114014,0.9730130277374732,0.524193525314331,3.0799999237060547,0.6850050242996674,6.04878044128418,7.815999984741211,0.6691689802570447,0.4799999892711639,2.2357723712921143,0.0218130710774579,0.8370103240013123,0.9018474221229552,0.0220139224029491,0.8155959248542786,0.8824777603149414,0.0176130661820603,0.6239055665018695,0.6737707956634938,0.0647051002817022,0.5154514968607816,0.69339544099242,0.0176750573088422,0.6200561494990005,0.6701293927200302,0.0685671685298178,0.5157706095071135,0.6991123710550857,0.0088586133654625,0.2153243043592041,0.2392622866438614,0.0578772437600695,0.0963081806385428,0.2550052600312542,0.0068321760775262,0.9283987876338444,0.949030220599256,0.1284173320465317,0.5938818725239001,0.9312896446553196,0.0088586133654625,0.7607377133561385,0.7846756956407959,0.0578772437600695,0.7449947399687458,0.9036918193614571,0.007158885079115295,0.8362473611496131,0.8570846570773129,0.050443198611082464,0.7167409427328493,0.8520309486604807,0.0087027530819587,0.8132516076593044,0.8378648950403825,0.0312435812878314,0.7578125,0.8457661271095276,60.0,131130,131290,0.6698680817877583,0.6407783144985966,0.6908776819149677,0.01703833909493695,0.6077850846749736,0.5155525526379261,0.7044354000305643,0.06530444008742875
